geneID	Description	Pathway
100279878	uncharacterized protein LOC100279878	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100279996	uncharacterized protein LOC100279996 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280001	cl40803_1a; uncharacterized protein LOC100280001 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280070	putative O-Glycosyl hydrolase superfamily protein precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280135	uncharacterized protein LOC100280135	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280178	uncharacterized protein LOC100280178 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280325	gpm480; uncharacterized protein LOC100280325	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280478	xylanase inhibitor protein 1 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280696	gpm461b; uncharacterized protein LOC100280696	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280704	beta-hexosaminidase precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100280936	protein capI	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281192	TIDP3459; uncharacterized protein LOC100281192 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281365	TIDP2936; uncharacterized protein LOC100281365	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281481	transferase, transferring glycosyl groups	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281592	glucose-6-phosphate isomerase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281817	endochitinase A precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100281825	basic endochitinase C precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282424	UDP-sulfoquinovose synthase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282551	pco144375b; UDP-N-acetylglucosamine diphosphorylase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282552	transferase, transferring glycosyl groups	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282597	cl62603_1; uncharacterized protein LOC100282597 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282614	TIDP3389; uncharacterized protein LOC100282614	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282677	GDP-mannose 4,6 dehydratase 2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282841	bifunctional polymyxin resistance arnA protein	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100282847	gpm540b; uncharacterized protein LOC100282847	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283098	endochitinase A precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283204	TIDP2919; uncharacterized protein LOC100283204	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283208	pco104428a; uncharacterized protein LOC100283208 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283428	GNAT3; guanine nucleotide-binding protein G(t) subunit alpha-3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283489	gpm221a; uncharacterized protein LOC100283489	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283735	hexokinase-1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100283867	GDP-L-fucose synthase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284107	gpm440; uncharacterized protein LOC100284107	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284192	umc1302; uncharacterized protein LOC100284192 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284387	endochitinase PR4 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284575	hevamine-A precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284577	NAD-dependent epimerase/dehydratase family protein	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100284854	UDP-glucuronic acid decarboxylase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285088	RHM1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285211	alpha-1,4-glucan-protein synthase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285296	xylanase inhibitor protein 1 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285419	cl9963_1; uncharacterized protein LOC100285419	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285437	transferase, transferring glycosyl groups	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285497	UDP-glucose 6-dehydrogenase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285932	hexokinase-1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100285949	TIDP2982; uncharacterized protein LOC100285949	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100286359	pco065449; uncharacterized protein LOC100286359	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100303816	uncharacterized protein LOC100303816	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100304323	uncharacterized protein LOC100304323	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100381610	gpm759a; putative galacturonosyltransferase 7 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100381824	uncharacterized protein LOC100381824	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100382003	gpm29; uncharacterized protein LOC100382003	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100382295	si945020c09(283); uncharacterized protein LOC100382295	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100382378	uncharacterized protein LOC100382378	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100382408	pco119626; uncharacterized protein LOC100382408	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100382805	uncharacterized protein LOC100382805	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383103	uncharacterized LOC100383103	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383199	uncharacterized LOC100383199 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383292	NAD(P)-binding Rossmann-fold superfamily protein	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383496	uncharacterized protein LOC100383496	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383770	uncharacterized protein LOC100383770	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100383811	uncharacterized LOC100383811 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100384000	uncharacterized protein LOC100384000 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100502178	uncharacterized protein LOC100502178	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103625925	UDP-sugar pyrophosphorylase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103626012	NADH--cytochrome b5 reductase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103626414	L-arabinokinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103626474	probable galacturonosyltransferase 3 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103627508	NADH--cytochrome b5 reductase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103628551	polygalacturonate 4-alpha-galacturonosyltransferase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103629864	UDP-glucuronate 4-epimerase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103630226	UDP-glucuronic acid decarboxylase 2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103630365	beta-hexosaminidase 3 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103631243	phosphoglucomutase, cytoplasmic 2-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103631244	phosphoglucomutase, cytoplasmic 2-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103631551	UDP-glucuronic acid decarboxylase 5	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103632225	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103632226	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103632227	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103633569	probable galacturonosyltransferase 7	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103633593	UDP-glucuronate 4-epimerase 3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103634175	UDP-glucuronic acid decarboxylase 5	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103634467	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103634588	alpha-L-arabinofuranosidase 1 isoform X2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103635126	endochitinase A-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103635182	glucose-1-phosphate adenylyltransferase large subunit 2, chloroplastic/amyloplastic-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103636300	hexokinase-3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103636518	UDP-glucuronic acid decarboxylase 1-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103637572	probable UDP-arabinopyranose mutase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103637966	UDP-glucuronate 4-epimerase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103638108	GDP-mannose 4,6 dehydratase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103638806	probable beta-D-xylosidase 2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103639352	UDP-glucuronate 4-epimerase 2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103640665	xylanase inhibitor protein 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103642738	UDP-glucuronate 4-epimerase 6	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103644815	UDP-arabinopyranose mutase 3-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103645214	UDP-glucuronic acid decarboxylase 6	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103647523	probable galacturonosyltransferase 4	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103647616	polygalacturonate 4-alpha-galacturonosyltransferase isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103647830	UDP-arabinopyranose mutase 3 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103648136	probable galacturonosyltransferase 4 isoform X1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103649574	phosphoacetylglucosamine mutase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103649684	NADH-cytochrome b5 reductase-like protein	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103650768	hexokinase-3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103650978	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103650979	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103650980	acidic endochitinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103651012	probable mannose-1-phosphate guanylyltransferase 3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103651223	hexokinase-6	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103651489	phosphoglucomutase, chloroplastic	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103654257	probable galacturonosyltransferase 9	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103654454	probable beta-D-xylosidase 7	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103654924	L-arabinokinase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
103655653	UDP-N-acetylglucosamine diphosphorylase 1-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109939248	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109939272	alpha-L-arabinofuranosidase 1-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109939430	NADH--cytochrome b5 reductase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109939773	UDP-sugar pyrophosphorylase-like	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109939900	UDP-arabinopyranose mutase 3	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109942298	UDP-glucuronic acid decarboxylase 5	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
109944448	alpha-L-arabinofuranosidase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
541902	gpm823; uncharacterized protein LOC541902	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542072	Agpsemzm; ADP-glucose pyrophosphorylase small subunit	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542107	frk1; fructokinase-1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542108	frk2; fructokinase-2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542127	UDP-glucose-4-epimerase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542159	pco119463; dTDP-glucose 4,6-dehydratase	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542243	LOW QUALITY PROTEIN: basic endochitinase A	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542295	glucose-1-phosphate adenylyltransferase small subunit	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542313	phi1; glucose-6-phosphate isomerase, cytosolic	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542358	phosphoglucomutase, cytoplasmic 2	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542510	pco074668; uncharacterized protein LOC542510	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542525	chn1; chitinase chem 5 precursor	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542592	gpm374; probable UDP-arabinopyranose mutase 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542721	phosphoglucomutase, cytoplasmic 1	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542737	AGP2; glucose-1-phosphate adenylyltransferase large subunit 2, chloroplastic/amyloplastic	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
542761	sh2; glucose-1-phosphate adenylyltransferase large subunit 1, chloroplastic/amyloplastic	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
732831	pco105881; uncharacterized protein LOC732831	Amino sugar and nucleotide sugar metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00520/image
100192026	cl10629_-1b; uncharacterized protein LOC100192026 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100192858	uncharacterized protein LOC100192858 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100193245	uncharacterized protein LOC100193245	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100193372	gpm184; uncharacterized protein LOC100193372	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100193781	uncharacterized protein LOC100193781 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100277104	uncharacterized protein LOC100277104 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100279495	uncharacterized protein LOC100279495 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100280178	uncharacterized protein LOC100280178 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100280704	beta-hexosaminidase precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100281192	TIDP3459; uncharacterized protein LOC100281192 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100285720	heparanase-like protein 3 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100501670	uncharacterized protein LOC100501670 precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100502243	beta-galactosidase precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
103630365	beta-hexosaminidase 3 isoform X1	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
103639124	alpha-N-acetylglucosaminidase precursor	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
103640342	heparanase-like protein 1	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
103655106	heparan-alpha-glucosaminide N-acetyltransferase	Glycosaminoglycan degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00531/image
100127508	pco106687; uncharacterized protein LOC100127508	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100127509	cl798_1; uncharacterized protein LOC100127509	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100127510	diacylglycerol kinase 3	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191177	uncharacterized protein LOC100191177	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191489	TIDP3675; uncharacterized protein LOC100191489	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191564	uncharacterized protein LOC100191564 precursor	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191674	AY109678; uncharacterized protein LOC100191674	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191740	uncharacterized protein LOC100191740	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100191764	uncharacterized protein LOC100191764 precursor	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100192061	pco094720a; uncharacterized protein LOC100192061	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100193193	pco117551; lipid protein phosphatase isoform 2	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100193405	uncharacterized protein LOC100193405	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100193515	uncharacterized protein LOC100193515	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100193522	pco095943; uncharacterized protein LOC100193522	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100194348	putative oxidoreductase, aldo/keto reductase family protein	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100216883	monoglyceride lipase	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100217066	uncharacterized LOC100217066	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100217122	cl28396_1a; diacylglycerol O-acyltransferase 1	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100272277	uncharacterized protein LOC100272277	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100273231	lipid phosphate phosphatase 3	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100273525	pco139319; uncharacterized protein LOC100273525	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100273865	uncharacterized LOC100273865 isoform X1	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100274052	pco079415(520); uncharacterized protein LOC100274052	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100274282	opaque endosperm 5	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100274554	uncharacterized protein LOC100274554 precursor	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100276511	uncharacterized LOC100276511 isoform X1	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100277520	Digalactosyldiacylglycerol synthase 2 chloroplastic	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100277683	uncharacterized protein LOC100277683	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100279403	cl25115_1; uncharacterized protein LOC100279403	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100279712	csu131; uncharacterized protein LOC100279712	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100279795	1-acyl-sn-glycerol-3-phosphate acyltransferase zeta	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100279857	Phosphatidate phosphatase PAH1	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100280283	uncharacterized protein LOC100280283	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100280353	uncharacterized protein LOC100280353	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100280692	pco083188b; uncharacterized protein LOC100280692	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100280970	alpha-galactosidase precursor	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100281051	glycerol-3-phosphate acyltransferase 8	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100281388	si660066d07; uncharacterized protein LOC100281388	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
100281700	aldehyde dehydrogenase, dimeric NADP-preferring	Glycerolipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00561/image
