geneID	Description	Pathway
100838601	citrate synthase, glyoxysomal	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100838918	putative aconitate hydratase, cytoplasmic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100838923	malate dehydrogenase, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100838957	2-oxoglutarate dehydrogenase, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100839155	ATP-citrate synthase alpha chain protein 3	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100839262	2-oxoglutarate dehydrogenase, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100839523	dihydrolipoyllysine-residue acetyltransferase component 1 of pyruvate dehydrogenase complex, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100839755	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 2, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100840738	dihydrolipoyllysine-residue acetyltransferase component 3 of pyruvate dehydrogenase complex, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100841049	malate dehydrogenase, cytoplasmic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100841882	malate dehydrogenase, glyoxysomal	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100841947	pyruvate dehydrogenase E1 component subunit alpha-1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100842898	putative aconitate hydratase, cytoplasmic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100843225	pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100843332	succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100843832	isocitrate dehydrogenase [NAD] regulatory subunit 1, mitochondrial isoform X1	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100845535	ATP-citrate synthase alpha chain protein 2	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100845567	succinate dehydrogenase subunit 3-2, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100846462	dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
