geneID	Description	Pathway
100804853	uncharacterized protein LOC100804853	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100804938	dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100805001	uncharacterized protein LOC100805001	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100806538	cytosolic enolase 3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100806887	alcohol dehydrogenase-like 7	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100806956	aldose 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807070	aldose 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807342	uncharacterized protein LOC100807342	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807451	fructose-1,6-bisphosphatase, cytosolic isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807615	pyruvate kinase, cytosolic isozyme	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807719	uncharacterized protein LOC100807719	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807864	pyruvate kinase 1, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807957	ATP-dependent 6-phosphofructokinase 2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100807970	putative glucose-6-phosphate 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100808187	acetate/butyrate--CoA ligase AAE7, peroxisomal	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100808324	hexokinase-1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100808513	aldehyde dehydrogenase family 3 member F1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100808939	acetyl-coenzyme A synthetase, chloroplastic/glyoxysomal	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100809080	putative glucose-6-phosphate 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100809327	plastidial pyruvate kinase 2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100809452	glucose-6-phosphate isomerase 1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100809492	aldo-keto reductase family protein isoform 1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
