geneID	Description	Pathway
100224191	MPI; mannose phosphate isomerase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100225815	TKFC, DAK; triokinase and FMN cyclase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100225820	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100226453	SORD; sorbitol dehydrogenase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100226456	HK1; hexokinase 1	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100226990	TIGAR, C1AH12orf5; TP53 induced glycolysis regulatory phosphatase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100227328	ALDOB; aldolase, fructose-bisphosphate B	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100227828	PFKFB4; 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100228462	GMPPA; GDP-mannose pyrophosphorylase A	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100228545	FUK; fucokinase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100228819	aldose reductase-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100229558	GMDS; GDP-mannose 4,6-dehydratase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100229947	PFKP; phosphofructokinase, platelet	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100231151	PMM1; phosphomannomutase 1	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100231722	aldose reductase-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100232212	HKDC1; hexokinase domain containing 1	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100232575	PFKFB3; 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
101233004	ATP-dependent 6-phosphofructokinase, muscle type-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
101233732	hexokinase-2-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100189934	SI, MG, MGAM; sucrase-isomaltase	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100190001	aldo-keto reductase-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100217475	aldose reductase-related protein 1-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100217557	UGP2; UDP-glucose pyrophosphorylase 2	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100218307	aldo-keto reductase family 1 member B10-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100218534	GLA; galactosidase alpha	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100218858	GALK1; galactokinase 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100219762	G6PC2; glucose-6-phosphatase catalytic subunit 2	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100220365	HK3; hexokinase 3	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100220560	PFKL; phosphofructokinase, liver type	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100220744	PFKM; phosphofructokinase, muscle	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100221811	PGM2; phosphoglucomutase 2	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100222163	PGM1; phosphoglucomutase 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100222236	GCK; glucokinase	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100222678	G6PC; glucose-6-phosphatase	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100222972	GANC; glucosidase alpha, neutral C	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100223650	B4GALT1; beta-1,4-galactosyltransferase 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
