source	ID	GO
GPL1829	Os000160_01	GO:0045454
GPL1829	Os000160_01	GO:0051920
GPL1829	Os000160_01	GO:0055114
GPL1829	Os000161_01	GO:0008060
GPL1829	Os000161_01	GO:0008270
GPL1829	Os000161_01	GO:0032312
GPL1829	Os000163_01	GO:0005507
GPL1829	Os000163_01	GO:0005576
GPL1829	Os000163_01	GO:0008447
GPL1829	Os000163_01	GO:0016023
GPL1829	Os000163_01	GO:0055114
GPL1829	Os000164_01	GO:0006869
GPL1829	Os000164_01	GO:0016023
GPL1829	Os000165_01	GO:0003735
GPL1829	Os000165_01	GO:0005840
GPL1829	Os000165_01	GO:0006412
GPL1829	Os000165_01	GO:0009536
GPL1829	Os000166_01	GO:0009536
GPL1829	Os000167_01	GO:0003676
GPL1829	Os000167_01	GO:0005622
GPL1829	Os000168_01	GO:0003676
GPL1829	Os000168_01	GO:0008270
GPL1829	Os000169_01	GO:0006869
GPL1829	Os000169_01	GO:0008289
GPL1829	Os000169_01	GO:0016023
GPL1829	Os000171_01	GO:0045454
GPL1829	Os000172_01	GO:0003677
GPL1829	Os000172_01	GO:0006355
GPL1829	Os000173_01	GO:0005488
GPL1829	Os000174_01	GO:0005739
GPL1829	Os000175_01	GO:0004568
GPL1829	Os000175_01	GO:0006032
GPL1829	Os000175_01	GO:0016998
GPL1829	Os000176_01	GO:0003677
GPL1829	Os000176_01	GO:0004386
GPL1829	Os000176_01	GO:0005524
GPL1829	Os000176_01	GO:0016023
GPL1829	Os000177_01	GO:0005787
GPL1829	Os000177_01	GO:0006465
GPL1829	Os000177_01	GO:0008233
GPL1829	Os000177_01	GO:0016021
GPL1829	Os000177_01	GO:0016023
GPL1829	Os000178_01	GO:0005622
GPL1829	Os000178_01	GO:0008270
GPL1829	Os000179_01	GO:0005634
GPL1829	Os000179_01	GO:0005739
GPL1829	Os000179_01	GO:0007049
GPL1829	Os000179_01	GO:0051301
GPL1829	Os000180_01	GO:0005739
GPL1829	Os000181_01	GO:0015036
GPL1829	Os000181_01	GO:0022900
GPL1829	Os000181_01	GO:0050660
GPL1829	Os000182_01	GO:0016023
GPL1829	Os000182_01	GO:0030145
GPL1829	Os000182_01	GO:0045735
GPL1829	Os000182_01	GO:0048046
GPL1829	Os000183_01	GO:0003676
GPL1829	Os000183_01	GO:0004519
GPL1829	Os000184_01	GO:0003723
GPL1829	Os000185_01	GO:0005509
GPL1829	Os000186_01	GO:0003677
GPL1829	Os000186_01	GO:0008270
GPL1829	Os000187_01	GO:0005739
GPL1829	Os000187_01	GO:0016020
GPL1829	Os000188_01	GO:0003735
GPL1829	Os000188_01	GO:0005840
GPL1829	Os000188_01	GO:0006412
GPL1829	Os000189_01	GO:0003735
GPL1829	Os000189_01	GO:0005739
GPL1829	Os000189_01	GO:0006412
GPL1829	Os000189_01	GO:0015934
GPL1829	Os000190_01	GO:0009536
GPL1829	Os000191_01	GO:0005524
GPL1829	Os000191_01	GO:0005754
GPL1829	Os000191_01	GO:0008553
GPL1829	Os000191_01	GO:0015986
GPL1829	Os000191_01	GO:0046933
GPL1829	Os000191_01	GO:0046961
GPL1829	Os000192_01	GO:0008152
GPL1829	Os000192_01	GO:0016787
GPL1829	Os000193_01	GO:0009536
GPL1829	Os000195_01	GO:0005198
GPL1829	Os000195_01	GO:0005515
GPL1829	Os000195_01	GO:0006886
GPL1829	Os000195_01	GO:0016192
GPL1829	Os000195_01	GO:0030117
GPL1829	Os000195_01	GO:0030663
GPL1829	Os000196_01	GO:0000287
GPL1829	Os000196_01	GO:0004722
GPL1829	Os000196_01	GO:0006470
GPL1829	Os000196_01	GO:0008287
GPL1829	Os000196_01	GO:0030145
GPL1829	Os000198_01	GO:0009536
GPL1829	Os000200_01	GO:0004713
GPL1829	Os000200_01	GO:0004872
GPL1829	Os000200_01	GO:0005515
GPL1829	Os000200_01	GO:0005524
GPL1829	Os000200_01	GO:0006468
GPL1829	Os000200_01	GO:0016023
GPL1829	Os000204_01	GO:0005739
GPL1829	Os000208_01	GO:0004427
GPL1829	Os000208_01	GO:0009678
GPL1829	Os000208_01	GO:0015992
GPL1829	Os000208_01	GO:0016020
GPL1829	Os000208_01	GO:0016023
GPL1829	Os000209_01	GO:0046872
GPL1829	Os000210_01	GO:0010072
GPL1829	Os000211_01	GO:0005488
GPL1829	Os000213_01	GO:0005739
GPL1829	Os000214_01	GO:0009536
GPL1829	Os000215_01	GO:0003677
GPL1829	Os000215_01	GO:0008270
GPL1829	Os000215_01	GO:0045449
GPL1829	Os000217_01	GO:0016023
GPL1829	Os000218_01	GO:0008168
GPL1829	Os000218_01	GO:0009536
GPL1829	Os000219_01	GO:0005515
GPL1829	Os000219_01	GO:0006511
GPL1829	Os000219_01	GO:0016023
GPL1829	Os000223_01	GO:0005739
GPL1829	Os000224_01	GO:0003677
GPL1829	Os000225_01	GO:0009536
GPL1829	Os000226_01	GO:0005739
GPL1829	Os000227_01	GO:0005739
GPL1829	Os000228_01	GO:0003777
GPL1829	Os000228_01	GO:0005524
GPL1829	Os000228_01	GO:0005875
GPL1829	Os000228_01	GO:0007018
GPL1829	Os000230_01	GO:0003735
GPL1829	Os000230_01	GO:0005739
GPL1829	Os000230_01	GO:0005840
GPL1829	Os000230_01	GO:0006412
GPL1829	Os000234_01	GO:0020037
GPL1829	Os000234_01	GO:0022900
GPL1829	Os000236_01	GO:0003994
GPL1829	Os000236_01	GO:0005506
GPL1829	Os000236_01	GO:0005737
GPL1829	Os000236_01	GO:0006097
GPL1829	Os000236_01	GO:0051539
GPL1829	Os000237_01	GO:0009536
GPL1829	Os000237_01	GO:0009654
GPL1829	Os000237_01	GO:0015979
GPL1829	Os000239_01	GO:0005739
GPL1829	Os000241_01	GO:0005525
GPL1829	Os000241_01	GO:0007264
GPL1829	Os000241_01	GO:0015031
GPL1829	Os000241_01	GO:0016023
GPL1829	Os000244_01	GO:0004163
GPL1829	Os000244_01	GO:0005524
GPL1829	Os000244_01	GO:0008299
GPL1829	Os000244_01	GO:0016301
GPL1829	Os000244_01	GO:0016310
GPL1829	Os000245_01	GO:0000166
GPL1829	Os000245_01	GO:0003723
GPL1829	Os000245_01	GO:0005634
GPL1829	Os000245_01	GO:0006396
GPL1829	Os000245_01	GO:0009536
GPL1829	Os000245_01	GO:0030529
GPL1829	Os000246_01	GO:0005886
GPL1829	Os000247_01	GO:0008152
GPL1829	Os000247_01	GO:0016758
GPL1829	Os000251_01	GO:0003700
GPL1829	Os000251_01	GO:0005634
GPL1829	Os000251_01	GO:0006355
GPL1829	Os000251_01	GO:0009536
GPL1829	Os000252_01	GO:0009536
GPL1829	Os000253_01	GO:0004568
GPL1829	Os000253_01	GO:0006032
GPL1829	Os000253_01	GO:0016998
GPL1829	Os000255_01	GO:0016023
GPL1829	Os000256_01	GO:0006508
GPL1829	Os000256_01	GO:0008234
GPL1829	Os000257_01	GO:0016023
GPL1829	Os000258_01	GO:0005634
GPL1829	Os000258_01	GO:0009536
GPL1829	Os000258_01	GO:0030528
GPL1829	Os000258_01	GO:0045449
GPL1829	Os000259_01	GO:0009536
GPL1829	Os000260_01	GO:0005739
GPL1829	Os000261_01	GO:0009536
GPL1829	Os000263_01	GO:0003824
GPL1829	Os000263_01	GO:0005739
GPL1829	Os000263_01	GO:0005975
GPL1829	Os000263_01	GO:0043169
GPL1829	Os000264_01	GO:0005524
GPL1829	Os000264_01	GO:0005634
GPL1829	Os000264_01	GO:0005829
GPL1829	Os000264_01	GO:0017111
GPL1829	Os000264_01	GO:0030163
GPL1829	Os000264_01	GO:0043234
GPL1829	Os000266_01	GO:0005576
GPL1829	Os000266_01	GO:0009536
GPL1829	Os000266_01	GO:0019953
GPL1829	Os000267_01	GO:0005488
GPL1829	Os000267_01	GO:0016740
GPL1829	Os000270_01	GO:0005515
GPL1829	Os000270_01	GO:0005524
GPL1829	Os000270_01	GO:0006457
GPL1829	Os000270_01	GO:0009536
GPL1829	Os000271_01	GO:0016020
GPL1829	Os000271_01	GO:0016023
GPL1829	Os000272_01	GO:0006950
GPL1829	Os000272_01	GO:0009415
GPL1829	Os000274_01	GO:0005524
GPL1829	Os000274_01	GO:0005886
GPL1829	Os000274_01	GO:0006810
GPL1829	Os000274_01	GO:0016021
GPL1829	Os000275_01	GO:0009536
GPL1829	Os000276_01	GO:0003924
GPL1829	Os000276_01	GO:0005525
GPL1829	Os000276_01	GO:0009536
GPL1829	Os000279_01	GO:0000166
GPL1829	Os000279_01	GO:0003676
GPL1829	Os000280_01	GO:0005507
GPL1829	Os000280_01	GO:0009055
GPL1829	Os000280_01	GO:0016023
GPL1829	Os000282_01	GO:0003735
GPL1829	Os000282_01	GO:0005840
GPL1829	Os000282_01	GO:0006412
GPL1829	Os000282_01	GO:0009536
GPL1829	Os000283_01	GO:0016023
GPL1829	Os000284_01	GO:0004871
GPL1829	Os000284_01	GO:0005515
GPL1829	Os000284_01	GO:0009416
GPL1829	Os000285_01	GO:0003735
GPL1829	Os000285_01	GO:0005840
GPL1829	Os000285_01	GO:0006412
GPL1829	Os000286_01	GO:0016023
GPL1829	Os000288_01	GO:0005509
GPL1829	Os000288_01	GO:0009536
GPL1829	Os000288_01	GO:0009654
GPL1829	Os000288_01	GO:0015979
GPL1829	Os000288_01	GO:0019898
GPL1829	Os000289_01	GO:0009536
GPL1829	Os000289_01	GO:0043565
GPL1829	Os000290_01	GO:0005215
GPL1829	Os000290_01	GO:0005525
GPL1829	Os000290_01	GO:0005622
GPL1829	Os000290_01	GO:0006886
GPL1829	Os000290_01	GO:0007264
GPL1829	Os000291_01	GO:0003735
GPL1829	Os000291_01	GO:0005840
GPL1829	Os000291_01	GO:0006412
GPL1829	Os000292_01	GO:0005634
GPL1829	Os000292_01	GO:0008168
GPL1829	Os000294_01	GO:0000166
GPL1829	Os000294_01	GO:0003676
GPL1829	Os000294_01	GO:0005515
GPL1829	Os000294_01	GO:0008270
GPL1829	Os000299_01	GO:0004252
GPL1829	Os000299_01	GO:0005515
GPL1829	Os000299_01	GO:0006508
GPL1829	Os000299_01	GO:0009536
GPL1829	Os000301_01	GO:0010209
GPL1829	Os000303_01	GO:0003677
GPL1829	Os000303_01	GO:0004803
GPL1829	Os000303_01	GO:0006313
GPL1829	Os000303_01	GO:0008270
GPL1829	Os000303_01	GO:0016023
GPL1829	Os000305_01	GO:0009570
GPL1829	Os000305_01	GO:0009941
GPL1829	Os000306_01	GO:0009536
GPL1829	Os000307_01	GO:0004163
GPL1829	Os000307_01	GO:0005524
GPL1829	Os000307_01	GO:0008299
GPL1829	Os000307_01	GO:0016301
GPL1829	Os000307_01	GO:0016310
GPL1829	Os000310_02	GO:0003676
GPL1829	Os000310_02	GO:0004815
GPL1829	Os000310_02	GO:0004816
GPL1829	Os000310_02	GO:0005524
GPL1829	Os000310_02	GO:0005737
GPL1829	Os000310_02	GO:0006421
GPL1829	Os000310_02	GO:0006422
GPL1829	Os000314_01	GO:0005789
GPL1829	Os000314_01	GO:0006605
GPL1829	Os000314_01	GO:0015450
GPL1829	Os000314_01	GO:0016021
GPL1829	Os000314_01	GO:0065002
GPL1829	Os000315_01	GO:0000036
GPL1829	Os000315_01	GO:0006633
GPL1829	Os000315_01	GO:0009536
GPL1829	Os000315_01	GO:0031177
GPL1829	Os000315_01	GO:0048037
GPL1829	Os000316_01	GO:0005876
GPL1829	Os000316_01	GO:0009524
GPL1829	Os000316_01	GO:0009574
GPL1829	Os000316_01	GO:0009826
GPL1829	Os000316_01	GO:0010005
GPL1829	Os000316_01	GO:0051211
GPL1829	Os000318_01	GO:0003779
GPL1829	Os000318_01	GO:0004721
GPL1829	Os000318_01	GO:0030036
GPL1829	Os000321_01	GO:0016023
GPL1829	Os000322_01	GO:0005739
GPL1829	Os000323_01	GO:0008270
GPL1829	Os000325_01	GO:0016020
GPL1829	Os000327_01	GO:0000159
GPL1829	Os000327_01	GO:0007165
GPL1829	Os000327_01	GO:0008601
GPL1829	Os000328_01	GO:0005622
GPL1829	Os000328_01	GO:0008270
GPL1829	Os000329_01	GO:0009536
GPL1829	Os000330_01	GO:0005525
GPL1829	Os000330_01	GO:0007264
GPL1829	Os000330_01	GO:0015031
GPL1829	Os000330_01	GO:0016023
GPL1829	Os000331_01	GO:0008104
GPL1829	Os000332_01	GO:0016023
GPL1829	Os000333_01	GO:0008270
GPL1829	Os000333_01	GO:0016020
GPL1829	Os000333_01	GO:0016023
GPL1829	Os000334_01	GO:0005622
GPL1829	Os000334_01	GO:0007165
GPL1829	Os000335_01	GO:0003824
GPL1829	Os000335_01	GO:0005488
GPL1829	Os000335_01	GO:0008152
GPL1829	Os000340_01	GO:0005634
GPL1829	Os000340_01	GO:0006355
GPL1829	Os000340_01	GO:0006952
GPL1829	Os000340_01	GO:0009611
GPL1829	Os000340_01	GO:0009753
GPL1829	Os000342_01	GO:0016023
GPL1829	Os000343_01	GO:0005515
GPL1829	Os000343_01	GO:0008270
GPL1829	Os000343_01	GO:0016020
GPL1829	Os000345_01	GO:0004707
GPL1829	Os000345_01	GO:0005524
GPL1829	Os000345_01	GO:0006468
GPL1829	Os000345_01	GO:0006952
GPL1829	Os000348_01	GO:0004013
GPL1829	Os000348_01	GO:0005488
GPL1829	Os000348_01	GO:0006730
GPL1829	Os000349_01	GO:0003677
GPL1829	Os000349_01	GO:0003899
GPL1829	Os000349_01	GO:0006350
GPL1829	Os000350_01	GO:0005739
GPL1829	Os000351_01	GO:0009536
GPL1829	Os000352_01	GO:0016023
GPL1829	Os000352_01	GO:0030001
GPL1829	Os000352_01	GO:0046872
GPL1829	Os000354_01	GO:0004364
GPL1829	Os000354_01	GO:0005739
GPL1829	Os000354_01	GO:0009072
GPL1829	Os000355_01	GO:0000166
GPL1829	Os000355_01	GO:0003677
GPL1829	Os000355_01	GO:0003723
GPL1829	Os000355_01	GO:0008270
GPL1829	Os000359_01	GO:0006629
GPL1829	Os000359_01	GO:0016788
GPL1829	Os000362_01	GO:0005739
GPL1829	Os000363_01	GO:0009536
GPL1829	Os000364_01	GO:0000145
GPL1829	Os000364_01	GO:0005886
GPL1829	Os000364_01	GO:0006887
GPL1829	Os000364_01	GO:0015031
GPL1829	Os000365_01	GO:0000786
GPL1829	Os000365_01	GO:0003677
GPL1829	Os000365_01	GO:0005634
GPL1829	Os000365_01	GO:0006334
GPL1829	Os000366_01	GO:0009536
GPL1829	Os000367_01	GO:0004324
GPL1829	Os000367_01	GO:0009055
GPL1829	Os000367_01	GO:0009536
GPL1829	Os000367_01	GO:0042651
GPL1829	Os000367_01	GO:0050660
GPL1829	Os000367_01	GO:0050661
GPL1829	Os000367_01	GO:0055114
GPL1829	Os000368_01	GO:0004489
GPL1829	Os000368_01	GO:0006555
GPL1829	Os000368_01	GO:0055114
GPL1829	Os000369_01	GO:0006777
GPL1829	Os000369_01	GO:0016740
GPL1829	Os000370_01	GO:0009739
GPL1829	Os000372_01	GO:0000166
GPL1829	Os000372_01	GO:0003723
GPL1829	Os000372_01	GO:0005634
GPL1829	Os000372_01	GO:0006396
