source	ID	GO
tobaccoDDBJ	BAA11770.1	GO:0047558
tobaccoDDBJ	BAA11770.1	GO:0051410
tobaccoDDBJ	BAA12917.1	GO:0004364
tobaccoDDBJ	BAA12917.1	GO:0004462
tobaccoDDBJ	BAA12917.1	GO:0004601
tobaccoDDBJ	BAA12917.1	GO:0005737
tobaccoDDBJ	BAA12917.1	GO:0006979
tobaccoDDBJ	BAA12917.1	GO:0009407
tobaccoDDBJ	BAA12917.1	GO:0009734
tobaccoDDBJ	BAA12917.1	GO:0042631
tobaccoDDBJ	BAA12918.1	GO:0005509
tobaccoDDBJ	BAA12918.1	GO:0005829
tobaccoDDBJ	BAA12918.1	GO:0009053
tobaccoDDBJ	BAA12918.1	GO:0009408
tobaccoDDBJ	BAA12918.1	GO:0009793
tobaccoDDBJ	BAA12918.1	GO:0016688
tobaccoDDBJ	BAA12918.1	GO:0020037
tobaccoDDBJ	BAA12918.1	GO:0030955
tobaccoDDBJ	BAA12918.1	GO:0042744
tobaccoDDBJ	BAA13101.1	GO:0005524
tobaccoDDBJ	BAA13101.1	GO:0005737
tobaccoDDBJ	BAA13101.1	GO:0006813
tobaccoDDBJ	BAA13101.1	GO:0006886
tobaccoDDBJ	BAA13101.1	GO:0006906
tobaccoDDBJ	BAA13101.1	GO:0006911
tobaccoDDBJ	BAA13101.1	GO:0006928
tobaccoDDBJ	BAA13101.1	GO:0007030
tobaccoDDBJ	BAA13101.1	GO:0007269
tobaccoDDBJ	BAA13101.1	GO:0008022
tobaccoDDBJ	BAA13101.1	GO:0014044
tobaccoDDBJ	BAA13101.1	GO:0014069
tobaccoDDBJ	BAA13101.1	GO:0016020
tobaccoDDBJ	BAA13101.1	GO:0019905
tobaccoDDBJ	BAA13101.1	GO:0042623
tobaccoDDBJ	BAA13101.1	GO:0043198
tobaccoDDBJ	BAA13101.1	GO:0044267
tobaccoDDBJ	BAA13101.1	GO:0045162
tobaccoDDBJ	BAA13101.1	GO:0048193
tobaccoDDBJ	BAA13101.1	GO:0048592
tobaccoDDBJ	BAA13101.1	GO:0048794
tobaccoDDBJ	BAA13101.1	GO:0048914
tobaccoDDBJ	BAA13101.1	GO:0048929
tobaccoDDBJ	BAA13101.1	GO:0048932
tobaccoDDBJ	BAA13101.1	GO:0048933
tobaccoDDBJ	BAA13101.1	GO:0051875
tobaccoDDBJ	BAA13150.1	GO:0006869
tobaccoDDBJ	BAA13150.1	GO:0008289
tobaccoDDBJ	BAA13150.1	GO:0009535
tobaccoDDBJ	BAA13150.1	GO:0050832
tobaccoDDBJ	BAA13155.1	GO:0006869
tobaccoDDBJ	BAA13155.1	GO:0008289
tobaccoDDBJ	BAA13155.1	GO:0009535
tobaccoDDBJ	BAA13155.1	GO:0012505
tobaccoDDBJ	BAA13155.1	GO:0016021
tobaccoDDBJ	BAA13156.1	GO:0000120
tobaccoDDBJ	BAA13156.1	GO:0000126
tobaccoDDBJ	BAA13156.1	GO:0003677
tobaccoDDBJ	BAA13156.1	GO:0003701
tobaccoDDBJ	BAA13156.1	GO:0003709
tobaccoDDBJ	BAA13156.1	GO:0003743
tobaccoDDBJ	BAA13156.1	GO:0005669
tobaccoDDBJ	BAA13156.1	GO:0006355
tobaccoDDBJ	BAA13156.1	GO:0006360
tobaccoDDBJ	BAA13156.1	GO:0006367
