geneID	Description	Pathway	Pathway_map
102465365	MIR6626; gga-miR-6626-5p	-	-
102465362	MIR4732; gga-miR-4732-5p	-	-
102465363	MIR6623; gga-miR-6623-3p	-	-
102465360	MIR6618; gga-miR-6618-5p	-	-
102465361	MIR6619; gga-miR-6619-5p	-	-
112531039	uncharacterized LOC112531039	-	-
112531038	uncharacterized LOC112531038	-	-
112531037	uncharacterized LOC112531037	-	-
112531036	uncharacterized LOC112531036	-	-
112531035	zinc finger protein 665-like	-	-
112531034	LOW QUALITY PROTEIN: oocyte zinc finger protein XlCOF19-like	-	-
112531032	V-set and transmembrane domain-containing protein 1-like	-	-
112531031	V-set and transmembrane domain-containing protein 1-like	-	-
112531030	LOW QUALITY PROTEIN: oocyte zinc finger protein XlCOF19-like	-	-
102466187	MIR6696; gga-miR-6696-5p	-	-
102466186	MIR6689; gga-miR-6689-3p	-	-
102466184	MIR6667; gga-miR-6667-5p	-	-
102466183	MIR6659; gga-miR-6659-3p	-	-
102466182	MIR3524B; gga-miR-3524b-3p	-	-
102466181	MIR6637-2; gga-miR-6637-3p	-	-
102466180	MIR6631; gga-miR-6631-5p	-	-
107055171	uncharacterized LOC107055171, transcript variant X1	-	-
107055170	uncharacterized LOC107055170	-	-
107055173	uncharacterized LOC107055173	-	-
107055172	uncharacterized LOC107055172	-	-
107055175	uncharacterized LOC107055175	-	-
107055174	uncharacterized LOC107055174, transcript variant X1	-	-
107055177	uncharacterized LOC107055177	-	-
102466188	MIR6644-1; gga-miR-6644-3p	-	-
101752124	MUC4; mucin-4 isoform X1	-	-
102465988	MIR7474; gga-miR-7474-5p	-	-
101752127	ANKRD61; ankyrin repeat domain-containing protein 61	-	-
101752120	uncharacterized LOC101752120	-	-
101752121	DCDC1; LOW QUALITY PROTEIN: doublecortin domain-containing protein 1	-	-
101752122	uncharacterized LOC101752122, transcript variant X1	-	-
101752128	uncharacterized LOC101752128	-	-
101752129	RP1L1; retinitis pigmentosa 1-like 1 protein	-	-
418380	TMEM30CP; cell cycle control protein 50C	-	-
418381	CMSS1; protein CMSS1	-	-
418383	TBC1D23; TBC1 domain family member 23	-	-
418386	NIT2; omega-amidase NIT2 isoform X2	Alanine, aspartate and glutamate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00250/image
418387	TOMM70; mitochondrial import receptor subunit TOM70	-	-
418388	LNP1; leukemia NUP98 fusion partner 1 isoform X1	-	-
418389	TMEM45A; transmembrane protein 45A	-	-
427406	CCL19; C-C motif chemokine 19 precursor	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
771082	claw keratin-like	-	-
429640	LMBRD2; LMBR1 domain-containing protein 2	-	-
427403	RPP25L; ribonuclease P protein subunit p25-like protein	Ribosome biogenesis in eukaryotes - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03008/image
427403	RPP25L; ribonuclease P protein subunit p25-like protein	RNA transport - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03013/image
422690	LARP7; la-related protein 7 isoform X1	-	-
418658	ARSD; arylsulfatase D isoform X1	-	-
418659	ARSE; arylsulfatase H isoform X1	-	-
418652	GPR143; G-protein coupled receptor 143	-	-
418653	PNPLA4; patatin-like phospholipase domain-containing protein 4	Retinol metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00830/image
418651	SHROOM2; protein Shroom2 isoform X2	-	-
418656	PRKX; cAMP-dependent protein kinase catalytic subunit PRKX	-	-
418657	MXRA5; LOW QUALITY PROTEIN: matrix-remodeling-associated protein 5	-	-
418654	STS; steryl-sulfatase isoform X2	Steroid hormone biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00140/image
418655	PUDP; pseudouridine-5'-phosphatase	-	-
427528	CCDC102A; coiled-coil domain-containing protein 102A isoform X1	-	-
427523	GLDN; gliomedin isoform X1	-	-
427526	ZNF319; zinc finger protein 319	-	-
427527	DRC7; dynein regulatory complex subunit 7	-	-
415383	FAN1; fanconi-associated nuclease 1 isoform X1	Fanconi anemia pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03460/image
415382	MTMR10; myotubularin-related protein 10	-	-
101751474	uncharacterized protein LOC101751474	-	-
415387	FAM189A1; protein FAM189A1 isoform X1	-	-
415386	APBA2; amyloid-beta A4 precursor protein-binding family A member 2 isoform X1	-	-
415385	MCEE; methylmalonyl-CoA epimerase, mitochondrial isoform 1	Valine, leucine and isoleucine degradation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00280/image
415385	MCEE; methylmalonyl-CoA epimerase, mitochondrial isoform 1	Glyoxylate and dicarboxylate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00630/image
415385	MCEE; methylmalonyl-CoA epimerase, mitochondrial isoform 1	Propanoate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00640/image
415385	MCEE; methylmalonyl-CoA epimerase, mitochondrial isoform 1	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
415385	MCEE; methylmalonyl-CoA epimerase, mitochondrial isoform 1	Carbon metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01200/image
415384	MPHOSPH10; U3 small nucleolar ribonucleoprotein protein MPP10 isoform X1	Ribosome biogenesis in eukaryotes - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03008/image
112532821	uncharacterized LOC112532821	-	-
112532820	uncharacterized LOC112532820	-	-
415389	TARSL2; probable threonyl-tRNA synthetase 2, cytoplasmic	Aminoacyl-tRNA biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00970/image
415388	TJP1; tight junction protein ZO-1 isoform X1	Adherens junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04520/image
415388	TJP1; tight junction protein ZO-1 isoform X1	Tight junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04530/image
415388	TJP1; tight junction protein ZO-1 isoform X1	Gap junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04540/image
415388	TJP1; tight junction protein ZO-1 isoform X1	Salmonella infection - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga05132/image
112532825	uncharacterized LOC112532825	-	-
112532824	uncharacterized protein LOC112532824	-	-
112532827	inosine-5'-monophosphate dehydrogenase 1-like	-	-
112532826	uncharacterized LOC112532826	-	-
101750783	uncharacterized LOC101750783	-	-
101750781	SSH1; protein phosphatase Slingshot homolog 1 isoform X1	Regulation of actin cytoskeleton - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04810/image
101751781	COLCA2; colorectal cancer-associated protein 2	-	-
101751780	uncharacterized LOC101751780, transcript variant X1	-	-
101751783	uncharacterized LOC101751783	-	-
101751782	uncharacterized LOC101751782	-	-
416128	RBSN; rabenosyn-5 isoform X1	Endocytosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04144/image
416129	MRPS25; 28S ribosomal protein S25, mitochondrial	-	-
416122	RPL32; 60S ribosomal protein L32	Ribosome - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03010/image
416123	IFT122; intraflagellar transport protein 122 homolog isoform X1	-	-
416121	CAND2; cullin-associated NEDD8-dissociated protein 1 isoform X1	-	-
416124	PLXND1; plexin-D1	-	-
416125	TMCC1; transmembrane and coiled-coil domains protein 1 isoform X1	-	-
417837	CAND1; cullin-associated NEDD8-dissociated protein 1	-	-
417836	HELB; DNA helicase B isoform X3	-	-
417833	MSRB3; methionine-R-sulfoxide reductase B3	-	-
417832	LEMD3; inner nuclear membrane protein Man1 isoform X2	-	-
417831	WIF1; wnt inhibitory factor 1 precursor	Wnt signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04310/image
417830	TBC1D30; TBC1 domain family member 30 isoform X4	-	-
417839	MDM1; nuclear protein MDM1	-	-
417838	IL22; interleukin-22 precursor	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
771221	RNF182; E3 ubiquitin-protein ligase RNF182	-	-
771220	PCP4; Purkinje cell protein 4	-	-
771227	GTF2E2; transcription initiation factor IIE subunit beta	Basal transcription factors - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03022/image
771226	YEATS4; YEATS domain-containing protein 4	-	-
100526659	RNP; renal natriuretic peptide precursor	-	-
101750437	LRFN1; leucine-rich repeat and fibronectin type III domain-containing protein 1	-	-
101750433	uncharacterized LOC101750433	-	-
422840	HS3ST1; heparan sulfate glucosamine 3-O-sulfotransferase 1	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00534/image
425313	RNF146; E3 ubiquitin-protein ligase RNF146	-	-
425311	HEATR7B1; maestro heat-like repeat-containing protein family member 2B	-	-
422846	LYAR; cell growth-regulating nucleolar protein	-	-
770573	LRRC45; leucine-rich repeat-containing protein 45	-	-
776372	EAF1; ELL-associated factor 1	-	-
420574	ASNS; asparagine synthetase [glutamine-hydrolyzing]	Alanine, aspartate and glutamate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00250/image
420574	ASNS; asparagine synthetase [glutamine-hydrolyzing]	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
420574	ASNS; asparagine synthetase [glutamine-hydrolyzing]	Biosynthesis of amino acids - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01230/image
420575	C1GALT1; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	Mucin type O-glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00512/image
420575	C1GALT1; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
431192	SOS1; son of sevenless homolog 1	MAPK signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04010/image
431192	SOS1; son of sevenless homolog 1	ErbB signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04012/image
431192	SOS1; son of sevenless homolog 1	FoxO signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04068/image
431192	SOS1; son of sevenless homolog 1	mTOR signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04150/image
431192	SOS1; son of sevenless homolog 1	Focal adhesion - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04510/image
431192	SOS1; son of sevenless homolog 1	Gap junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04540/image
431192	SOS1; son of sevenless homolog 1	Regulation of actin cytoskeleton - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04810/image
431192	SOS1; son of sevenless homolog 1	Insulin signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04910/image
431192	SOS1; son of sevenless homolog 1	GnRH signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04912/image
423412	TC2N; tandem C2 domains nuclear protein isoform X1	-	-
423413	FBLN5; fibulin-5 precursor	-	-
423410	CCDC88C; protein Daple isoform X1	-	-
423411	PPP4R3A; serine/threonine-protein phosphatase 4 regulatory subunit 3A isoform X2	-	-
423416	CPSF2; cleavage and polyadenylation specificity factor subunit 2	mRNA surveillance pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03015/image
423417	RIN3; ras and Rab interactor 3 isoform X3	-	-
423414	TRIP11; thyroid receptor-interacting protein 11	-	-
423415	NDUFB1; NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	Oxidative phosphorylation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00190/image
423415	NDUFB1; NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
423418	LGMN; legumain	Lysosome - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04142/image
423419	GOLGA5; golgin subfamily A member 5	-	-
420853	TBC1D7; TBC1 domain family member 7 isoform X2	mTOR signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04150/image
420851	TMEM14C; transmembrane protein 14C	-	-
420850	PAK1IP1; p21-activated protein kinase-interacting protein 1-like	-	-
420857	TMEM170B; transmembrane protein 170B isoform X2	-	-
420856	HIVEP1; zinc finger protein 40 isoform X3	-	-
420854	EDN1; endothelin-1	Melanogenesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04916/image
420854	EDN1; endothelin-1	AGE-RAGE signaling pathway in diabetic complications - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04933/image
420859	MAK; serine/threonine-protein kinase MAK isoform X1	-	-
420858	ELOVL2; elongation of very long chain fatty acids protein 2	Fatty acid elongation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00062/image
420858	ELOVL2; elongation of very long chain fatty acids protein 2	Biosynthesis of unsaturated fatty acids - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01040/image
420858	ELOVL2; elongation of very long chain fatty acids protein 2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
420858	ELOVL2; elongation of very long chain fatty acids protein 2	Fatty acid metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01212/image
415853	ZNF276; zinc finger protein 276	-	-
424198	OBSL1; obscurin-like protein 1 isoform X1	-	-
424199	uncharacterized protein LOC424199 isoform X2	-	-
424197	INHA; inhibin alpha chain precursor	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
424194	SLC4A3; anion exchange protein 3 isoform X3	-	-
424195	STK11IP; serine/threonine-protein kinase 11-interacting protein	-	-
424192	LY75; lymphocyte antigen 75 precursor	-	-
424190	TANK; TRAF family member-associated NF-kappa-B activator	NOD-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04621/image
424190	TANK; TRAF family member-associated NF-kappa-B activator	RIG-I-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04622/image
424191	ITGB6; integrin beta-6 isoform X1	Focal adhesion - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04510/image
424191	ITGB6; integrin beta-6 isoform X1	ECM-receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04512/image
424191	ITGB6; integrin beta-6 isoform X1	Regulation of actin cytoskeleton - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04810/image
415850	CTU2; cytoplasmic tRNA 2-thiolation protein 2 isoform X2	Sulfur relay system - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04122/image
770026	OX-2 membrane glycoprotein	-	-
429485	ART1; ADP-ribosyltransferase 1 precursor	-	-
429484	PLAG1; zinc finger protein PLAG1	-	-
772226	CC2D1B; coiled-coil and C2 domain-containing protein 1B	-	-
772225	SLC25A5; ADP/ATP translocase 2	Calcium signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04020/image
772225	SLC25A5; ADP/ATP translocase 2	Necroptosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04217/image
772225	SLC25A5; ADP/ATP translocase 2	Cellular senescence - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04218/image
772223	CECR6; transmembrane protein 121B	-	-
107053348	uncharacterized LOC107053348, transcript variant X3	-	-
107053349	uncharacterized LOC107053349	-	-
107053343	uncharacterized LOC107053343	-	-
107053345	uncharacterized LOC107053345	-	-
107053347	uncharacterized LOC107053347	-	-
107057117	MHCBL1; pseudogene	-	-
107057116	zinc finger protein 773 isoform X1	-	-
769840	KY; kyphoscoliosis peptidase	-	-
769841	SULT2B1L2; sulfotransferase family cytosolic 2B member 1 isoform X1	Steroid hormone biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00140/image
769847	GSTT1L; glutathione S-transferase theta-1	Glutathione metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00480/image
769847	GSTT1L; glutathione S-transferase theta-1	Metabolism of xenobiotics by cytochrome P450 - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00980/image
769847	GSTT1L; glutathione S-transferase theta-1	Drug metabolism - cytochrome P450 - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00982/image
769847	GSTT1L; glutathione S-transferase theta-1	Drug metabolism - other enzymes - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00983/image
100316920	OSR1; protein odd-skipped-related 1	-	-
107050693	GPAA1; glycosylphosphatidylinositol anchor attachment 1 protein	-	-
107050692	serine/threonine-protein kinase TAO2 isoform X1	-	-
107050695	uncharacterized LOC107050695	-	-
101749107	C11orf63; jhy protein homolog isoform X1	-	-
101749104	uncharacterized LOC101749104	-	-
101749105	uncharacterized LOC101749105	-	-
101749102	RIPPLY3; protein ripply3	-	-
101749109	uncharacterized LOC101749109, transcript variant X2	-	-
769267	CLDN16L; claudin-16-like	-	-
769262	TSNAXIP1; translin-associated factor X-interacting protein 1 isoform X1	-	-
769263	CHST8; carbohydrate sulfotransferase 8	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
769261	UBAP1L; ubiquitin-associated protein 1-like	-	-
100538349	UBE2V1; ubiquitin-conjugating enzyme E2 variant 1	-	-
769269	F-KER; feather keratin 1	-	-
107051875	uncharacterized protein LOC107051875	-	-
107051871	KCTD12; BTB/POZ domain-containing protein KCTD12	-	-
107051879	uncharacterized LOC107051879	-	-
112530724	uncharacterized LOC112530724	-	-
112530725	uncharacterized LOC112530725	-	-
112530726	uncharacterized LOC112530726	-	-
112530727	uncharacterized LOC112530727	-	-
112530720	uncharacterized LOC112530720	-	-
112530721	uncharacterized LOC112530721	-	-
112530722	uncharacterized LOC112530722	-	-
112530723	uncharacterized LOC112530723	-	-
112530728	uncharacterized LOC112530728, transcript variant X1	-	-
112530729	uncharacterized LOC112530729	-	-
107055849	uncharacterized LOC107055849	-	-
402783	DNAJC27; dnaJ homolog subfamily C member 27	-	-
112533193	uncharacterized LOC112533193	-	-
112533190	uncharacterized LOC112533190	-	-
112533191	olfactory receptor 6B1-like	-	-
112533196	uncharacterized LOC112533196	-	-
112533197	uncharacterized LOC112533197	-	-
429108	ACOT11; acyl-coenzyme A thioesterase 11 isoform X2	-	-
429109	TTC4; tetratricopeptide repeat protein 4	-	-
429106	SLC1A7; excitatory amino acid transporter 5	-	-
429107	DMRTB1; doublesex- and mab-3-related transcription factor B1	-	-
429104	CDKN2C; cyclin-dependent kinase 4 inhibitor C	Cell cycle - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04110/image
429105	COA7; sel1 repeat-containing protein 1 isoform 1	-	-
429100	CMPK1; UMP-CMP kinase	Pyrimidine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00240/image
429100	CMPK1; UMP-CMP kinase	Drug metabolism - other enzymes - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00983/image
429100	CMPK1; UMP-CMP kinase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
107051250	LOW QUALITY PROTEIN: striatin-4	-	-
107051255	ETS translocation variant 3-like protein	-	-
100996929	MYL6; myosin light polypeptide 6 isoform X1	Vascular smooth muscle contraction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04270/image
100996929	MYL6; myosin light polypeptide 6 isoform X1	Tight junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04530/image
100858315	rho GTPase-activating protein 33-like isoform X1	-	-
430067	DNM2L; LOW QUALITY PROTEIN: dynamin-2	Endocytosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04144/image
100858311	uncharacterized LOC100858311	-	-
100858319	HIST1H4I; histone H4	-	-
107054759	uncharacterized LOC107054759	-	-
107054756	uncharacterized LOC107054756	-	-
107054757	uncharacterized LOC107054757	-	-
107054755	uncharacterized LOC107054755	-	-
107054752	uncharacterized LOC107054752	-	-
107054750	uncharacterized LOC107054750	-	-
107055401	APOF; apolipoprotein F	-	-
107055400	RBMS2; RNA-binding motif, single-stranded-interacting protein 2 isoform X2	-	-
107055402	NABP2; LOW QUALITY PROTEIN: SOSS complex subunit B1	-	-
107055405	uncharacterized protein LOC107055405 isoform X2	-	-
107055404	SUOX; sulfite oxidase isoform X2	Sulfur metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00920/image
107055404	SUOX; sulfite oxidase isoform X2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
107055407	DHH; desert hedgehog protein	Hedgehog signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04340/image
107055406	LMBR1L; protein LMBR1L	-	-
107055409	NPFF; pro-FMRFamide-related neuropeptide FF	-	-
107049569	histone deacetylase 5	-	-
112531138	uncharacterized LOC112531138	-	-
112531139	uncharacterized LOC112531139	-	-
107049563	SUN domain-containing protein 3-like	-	-
112531134	immunoglobulin superfamily member 1-like	-	-
112531135	platelet glycoprotein VI-like	-	-
112531132	THAP domain-containing protein 7-like	-	-
107049566	uncharacterized LOC107049566	-	-
112531130	LOW QUALITY PROTEIN: T-cell-interacting, activating receptor on myeloid cells protein 1-like	-	-
112531131	translation initiation factor IF-2-like isoform X1	-	-
107052754	uncharacterized LOC107052754	-	-
107052755	uncharacterized LOC107052755	-	-
107052756	uncharacterized LOC107052756	-	-
107052750	uncharacterized LOC107052750	-	-
107052751	uncharacterized LOC107052751	-	-
107052752	SUN domain-containing protein 3-like	-	-
107052753	uncharacterized LOC107052753	-	-
107052758	uncharacterized LOC107052758	-	-
396127	MELTF; melanotransferrin precursor	-	-
396126	INHBB; inhibin beta B chain precursor	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
396126	INHBB; inhibin beta B chain precursor	TGF-beta signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04350/image
396125	NR1D2; nuclear receptor subfamily 1 group D member 2 precursor	-	-
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Galactose metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00052/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	N-Glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00510/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Other types of O-glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00514/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Mannose type O-glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00515/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Glycosaminoglycan biosynthesis - keratan sulfate - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00533/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Glycosphingolipid biosynthesis - lacto and neolacto series - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00601/image
396122	B4GALT2; beta-1,4-galactosyltransferase 2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Galactose metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00052/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	N-Glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00510/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Other types of O-glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00514/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Mannose type O-glycan biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00515/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Glycosaminoglycan biosynthesis - keratan sulfate - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00533/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Glycosphingolipid biosynthesis - lacto and neolacto series - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00601/image
396121	B4GALT1; beta-1,4-galactosyltransferase 1	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
396120	CHRNA7L; neuronal acetylcholine receptor subunit alpha-7-like	Calcium signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04020/image
396120	CHRNA7L; neuronal acetylcholine receptor subunit alpha-7-like	Neuroactive ligand-receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04080/image
396129	SIM1; single-minded homolog 1 isoform X1	-	-
396128	CSRP2; cysteine and glycine-rich protein 2	-	-
418418	PHLDB2; pleckstrin homology-like domain family B member 2 isoform X1	-	-
418419	ABHD10; mycophenolic acid acyl-glucuronide esterase, mitochondrial	-	-
418410	KIAA1524; protein CIP2A homolog	-	-
418411	SH2D1B; SH2 domain-containing protein 1B	-	-
418412	TRAT1; T-cell receptor-associated transmembrane adapter 1	-	-
418413	HJURP; Holliday junction recognition protein	-	-
418414	uncharacterized protein C3orf85 homolog	-	-
418415	NECTIN3; nectin-3 isoform X3	Cell adhesion molecules (CAMs) - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04514/image
418415	NECTIN3; nectin-3 isoform X3	Adherens junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04520/image
418417	PLCXD2; PI-PLC X domain-containing protein 2	-	-
112530745	uncharacterized LOC112530745	-	-
112530261	uncharacterized protein LOC112530261	-	-
112530260	uncharacterized LOC112530260	-	-
112530263	uncharacterized LOC112530263	-	-
112530262	uncharacterized LOC112530262	-	-
112530265	uncharacterized LOC112530265	-	-
112530264	uncharacterized protein LOC112530264	-	-
112530267	uncharacterized LOC112530267	-	-
112530266	uncharacterized LOC112530266	-	-
112530269	uncharacterized LOC112530269, transcript variant X1	-	-
112530268	uncharacterized LOC112530268	-	-
107053805	uncharacterized LOC107053805, transcript variant X1	-	-
107053804	uncharacterized LOC107053804, transcript variant X1	-	-
107053803	HSTH2B7; histone H2B 7	-	-
107053802	uncharacterized LOC107053802, transcript variant X1	-	-
107053801	uncharacterized LOC107053801	-	-
107053800	uncharacterized LOC107053800	-	-
107053809	uncharacterized LOC107053809	-	-
107053808	uncharacterized LOC107053808	-	-
421278	LGALSL; galectin-related protein	-	-
421279	PELI1; E3 ubiquitin-protein ligase pellino homolog 1	-	-
421274	CEP68; centrosomal protein of 68 kDa isoform X1	-	-
421276	SERTAD2; SERTA domain-containing protein 2	-	-
421277	AFTPH; aftiphilin isoform X1	-	-
421271	SPRED2; sprouty-related, EVH1 domain-containing protein 2 isoform X1	-	-
421273	RAB1B; ras-related protein Rab-1A	-	-
771021	feather keratin 1-like	-	-
771022	SVIP; small VCP/p97-interacting protein	Protein processing in endoplasmic reticulum - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04141/image
771027	LLPH; protein LLP homolog	-	-
423009	C5H15orf57; uncharacterized protein C15orf57 homolog	-	-
423008	PCMT1L; l-isoaspartyl protein carboxyl methyltransferase, like isoform 1 precursor	-	-
424336	NTNG1; netrin-G1 isoform X1	Cell adhesion molecules (CAMs) - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04514/image
768858	CD2; T-cell surface antigen CD2	Cell adhesion molecules (CAMs) - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04514/image
424337	SLC25A24; calcium-binding mitochondrial carrier protein SCaMC-1	-	-
768853	ARPP19; cAMP-regulated phosphoprotein 19	-	-
768856	FAM219A; protein FAM219A isoform X1	-	-
424334	uncharacterized LOC424334, transcript variant X2	-	-
768854	ATP6V0E1; V-type proton ATPase subunit e 1	Oxidative phosphorylation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00190/image
