geneID	Description	Pathway	Pathway_map
9270014	pseudogene	-	-
9270017	leukocyte receptor cluster member 8 homolog isoform X1	-	-
9266097	probable purine permease 5 isoform X1	-	-
9266095	inactive protein kinase SELMODRAFT_444075 isoform X1	-	-
9266094	uncharacterized protein LOC9266094	-	-
9266093	hypermethylated in cancer 1 protein	-	-
9266092	cytochrome P450 90D2-like isoform X1	-	-
9266091	uncharacterized protein LOC9266091	-	-
9266090	uncharacterized LOC9266090	-	-
9266098	acetylajmalan esterase	-	-
4333387	60S ribosomal protein L15	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
4333386	E3 ubiquitin-protein ligase At3g02290	-	-
4333384	nucleolar protein 14 isoform X1	-	-
4333383	ACT domain-containing protein ACR4 isoform X1	-	-
4333381	isoaspartyl peptidase/L-asparaginase 1	-	-
4333380	uncharacterized protein LOC4333380	-	-
4326006	uncharacterized protein LOC4326006	-	-
4326007	66 kDa stress protein	-	-
4326005	protein kinase 4	-	-
4326000	Bowman-Birk type bran trypsin inhibitor-like	-	-
4333388	uncharacterized protein YwbO isoform X1	-	-
9266321	UDP-glycosyltransferase 72B3	-	-
9266323	polynucleotide 5'-hydroxyl-kinase NOL9 isoform X1	-	-
9266322	uncharacterized protein LOC9266322	-	-
9266325	uncharacterized protein LOC9266325	-	-
9266324	uncharacterized protein LOC9266324	-	-
9266328	uncharacterized LOC9266328	-	-
4338959	UPF0503 protein At3g09070, chloroplastic	-	-
4338958	uncharacterized protein LOC4338958	-	-
4338957	transcription factor DIVARICATA	-	-
4338956	beta-glucosidase BoGH3B	Cyanoamino acid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00460/image
4338956	beta-glucosidase BoGH3B	Starch and sucrose metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00500/image
4338956	beta-glucosidase BoGH3B	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00940/image
4338956	beta-glucosidase BoGH3B	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4338956	beta-glucosidase BoGH3B	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4338955	coronatine-insensitive protein homolog 1b	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
4338953	uncharacterized LOC4338953	-	-
4338951	glycerol-3-phosphate 2-O-acyltransferase 6	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00561/image
4338951	glycerol-3-phosphate 2-O-acyltransferase 6	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00564/image
4338951	glycerol-3-phosphate 2-O-acyltransferase 6	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4338951	glycerol-3-phosphate 2-O-acyltransferase 6	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4338950	uncharacterized protein LOC4338950 isoform X1	-	-
4341531	TBCC domain-containing protein 1 isoform X1	-	-
4341530	transcription factor HBP-1b(c38) isoform X2	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00030/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Purine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00230/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Carbon metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01200/image
4341535	ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01230/image
4341537	zinc finger CCCH domain-containing protein 44	-	-
4341536	non-structural maintenance of chromosomes element 4 homolog A	-	-
4341539	uncharacterized protein LOC4341539	-	-
4341538	uncharacterized protein LOC4341538	-	-
4327669	transcription factor bHLH13	-	-
4327668	coiled-coil domain-containing protein 94 homolog	-	-
4327665	mitochondrial outer membrane protein porin 3	-	-
4327664	cytochrome c1	-	-
4327667	probable receptor-like protein kinase At5g15080	-	-
4327666	hypersensitive-induced response protein 1	-	-
4327660	probable V-type proton ATPase subunit d	Oxidative phosphorylation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00190/image
4327660	probable V-type proton ATPase subunit d	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4327660	probable V-type proton ATPase subunit d	Phagosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04145/image
4327663	21.9 kDa heat shock protein-like	-	-
4327662	protein QUIRKY	-	-
107276822	uncharacterized protein LOC107276822	-	-
107276823	ankyrin-1-like	-	-
107276820	abscisic acid receptor PYL4-like	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
107276820	abscisic acid receptor PYL4-like	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
107276821	uncharacterized protein LOC107276821	-	-
107276826	vegetative incompatibility protein HET-E-1-like	-	-
107276827	G-type lectin S-receptor-like serine/threonine-protein kinase RLK1	-	-
107276824	uncharacterized protein LOC107276824	-	-
107276825	probable carboxylesterase 2	-	-
107276828	glycine-rich cell wall structural protein 2-like	-	-
107276829	uncharacterized protein LOC107276829	-	-
107276798	uncharacterized LOC107276798, transcript variant X1	-	-
107276799	uncharacterized protein LOC107276799	-	-
107276790	abscisic acid receptor PYL9-like isoform X1	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
107276790	abscisic acid receptor PYL9-like isoform X1	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
107276791	probable receptor-like protein kinase At5g20050	-	-
107276792	uncharacterized protein LOC107276792	-	-
107276793	formin-like protein 2	-	-
107276794	leucine-rich repeat extensin-like protein 2	-	-
107276796	ankyrin-2-like	-	-
107276797	intracellular ribonuclease LX-like	-	-
4329548	probable sodium/metabolite cotransporter BASS4, chloroplastic	-	-
4324318	uncharacterized protein LOC4324318	-	-
4324319	pentatricopeptide repeat-containing protein At3g29230	-	-
4324314	B3 domain-containing protein VP1 isoform X2	-	-
4324315	uncharacterized protein LOC4324315	-	-
4329540	60S acidic ribosomal protein P2A	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
4324317	snRNA-activating protein complex subunit isoform X1	-	-
4324310	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	Ubiquinone and other terpenoid-quinone biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00130/image
4324310	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4324310	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4324311	probable protein phosphatase 2C 38 isoform X1	-	-
4329544	zinc finger A20 and AN1 domain-containing stress-associated protein 5	-	-
4329545	protein LITTLE ZIPPER 4	-	-
4351808	protein ENHANCED DOWNY MILDEW 2 isoform X1	-	-
4351805	cytochrome b5	-	-
4351807	diacylglycerol kinase 2	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00561/image
4351807	diacylglycerol kinase 2	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00564/image
4351807	diacylglycerol kinase 2	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4351807	diacylglycerol kinase 2	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4351807	diacylglycerol kinase 2	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04070/image
4351801	uncharacterized LOC4351801, transcript variant X1	-	-
4351803	leucine-rich repeat receptor-like protein kinase TDR	-	-
4344808	sugar transport protein 12	-	-
4344809	BUD13 homolog	-	-
4344803	sm-like protein LSM7	RNA degradation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03018/image
4344803	sm-like protein LSM7	Spliceosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03040/image
4344801	chromatin modification-related protein EAF1 B isoform X1	-	-
4344807	vacuolar protein sorting-associated protein 18 homolog	-	-
107277461	probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SEC isoform X1	-	-
107277460	uncharacterized protein LOC107277460 isoform X1	-	-
107277463	uncharacterized protein LOC107277463	-	-
107277462	benzoate O-methyltransferase-like	-	-
107277465	putative disease resistance RPP13-like protein 2 isoform X1	-	-
107277464	uncharacterized protein LOC107277464	-	-
107277467	uncharacterized LOC107277467	-	-
107277466	uncharacterized protein LOC107277466	-	-
107277469	premnaspirodiene oxygenase-like isoform X1	-	-
107277468	uncharacterized protein LOC107277468	-	-
4350865	histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH1	Lysine degradation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00310/image
107278630	uncharacterized protein LOC107278630	-	-
4350867	probable tRNA-splicing endonuclease subunit Sen2	-	-
4350866	receptor expression-enhancing protein 4 isoform X1	-	-
4350861	mannose-6-phosphate isomerase 1	Fructose and mannose metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00051/image
4350861	mannose-6-phosphate isomerase 1	Amino sugar and nucleotide sugar metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00520/image
4350861	mannose-6-phosphate isomerase 1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4350861	mannose-6-phosphate isomerase 1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
107278634	uncharacterized protein LOC107278634	-	-
4350863	probable methyltransferase PMT2	-	-
4350862	cysteine-rich receptor-like protein kinase 25	-	-
107278639	uncharacterized protein LOC107278639	-	-
4350869	40S ribosomal protein S9-2	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
107279324	agmatine coumaroyltransferase-2-like	-	-
4338298	crooked neck-like protein 1 isoform X1	Spliceosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03040/image
107279326	cytochrome P450 94B3-like	-	-
107279327	putative RING-H2 finger protein ATL69	-	-
3131380	OrsajCr120; 16S ribosomal RNA	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03008/image
3131380	OrsajCr120; 16S ribosomal RNA	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
107279321	uncharacterized protein LOC107279321	-	-
107279322	protein DETOXIFICATION 21-like	-	-
3131383	OrsajCt160; tRNA-Ile	Aminoacyl-tRNA biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00970/image
107279328	uncharacterized LOC107279328	-	-
107279329	probable pectate lyase 12	-	-
107278987	uncharacterized LOC107278987	-	-
107278986	uncharacterized LOC107278986	-	-
107278985	uncharacterized LOC107278985	-	-
107278983	uncharacterized protein LOC107278983 isoform X1	-	-
107278982	uncharacterized LOC107278982	-	-
107278981	uncharacterized LOC107278981, transcript variant X1	-	-
107278980	protein DETOXIFICATION 49-like	-	-
107278989	uncharacterized LOC107278989	-	-
107278988	uncharacterized LOC107278988	-	-
4335079	probable inactive methyltransferase Os04g0175900 isoform X1	-	-
4335723	uncharacterized protein LOC4335723	-	-
4335722	formin-like protein 3	-	-
4335721	branchpoint-bridging protein	-	-
4335720	ethylene-responsive transcription factor LEP	-	-
4335727	sucrose nonfermenting 4-like protein isoform X1	-	-
4335726	leucine-rich repeat extensin-like protein 3	-	-
4335725	leucine-rich repeat extensin-like protein 3	-	-
4335724	formin-like protein 20	-	-
4335729	potassium transporter 1	-	-
107279580	uncharacterized LOC107279580	-	-
4331432	uncharacterized protein LOC4331432	-	-
4331431	tobamovirus multiplication protein 3	-	-
4331430	uncharacterized protein LOC4331430 isoform X1	-	-
4331437	peroxidase 5	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00940/image
4331437	peroxidase 5	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4331437	peroxidase 5	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4331436	B3 domain-containing protein Os03g0120900	-	-
4331435	uncharacterized protein LOC4331435	-	-
107279587	uncharacterized protein LOC107279587	-	-
107279588	uncharacterized LOC107279588, transcript variant X1	-	-
107279589	uncharacterized protein LOC107279589	-	-
4331439	nascent polypeptide-associated complex subunit alpha-like protein 1	-	-
4331438	peroxidase 5	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00940/image
4331438	peroxidase 5	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4331438	peroxidase 5	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4352166	uclacyanin-2	-	-
4352167	probable kinase CHARK	-	-
4352164	uncharacterized protein LOC4352164	-	-
4352165	ATP-dependent DNA helicase PIF1 isoform X1	-	-
4331389	molybdate-anion transporter	-	-
4352160	alpha-dioxygenase 1 isoform X1	alpha-Linolenic acid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00592/image
4331385	serine/threonine-protein kinase fray1 isoform X1	-	-
4331384	probable RNA-binding protein EIF1AD	-	-
4331386	AAA-ATPase At2g46620	-	-
4331381	uncharacterized protein LOC4331381	-	-
4331380	uncharacterized protein LOC4331380	-	-
4331383	uncharacterized protein LOC4331383	-	-
4331382	kinesin-like protein KIF3B isoform X1	-	-
107281032	uncharacterized LOC107281032	-	-
4334092	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	-	-
4334093	uncharacterized protein LOC4334093	-	-
4334090	autophagy-related protein 16	Autophagy - other - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04136/image
4334091	uncharacterized protein LOC4334091	-	-
4334096	uncharacterized protein LOC4334096	-	-
4334097	LOW QUALITY PROTEIN: late embryogenesis abundant protein D-34	-	-
4352296	uncharacterized protein LOC4352296 isoform X1	-	-
4334095	uncharacterized protein LOC4334095	-	-
4352298	cyclic pyranopterin monophosphate synthase, mitochondrial isoform X1	Folate biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00790/image
4352298	cyclic pyranopterin monophosphate synthase, mitochondrial isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4352298	cyclic pyranopterin monophosphate synthase, mitochondrial isoform X1	Sulfur relay system - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04122/image
4334098	late embryogenesis abundant protein D-34	-	-
4334099	uncharacterized protein LOC4334099	-	-
4328088	signal peptide peptidase 1	-	-
4328089	glutamate receptor 3.1-like	-	-
4346510	protein CURVATURE THYLAKOID 1B, chloroplastic	-	-
4346517	pentatricopeptide repeat-containing protein At4g14850	-	-
4346514	ABC transporter G family member 11	-	-
4328080	transcription factor ILR3	-	-
4328081	phytosulfokine receptor 1	-	-
4328082	uncharacterized protein LOC4328082	-	-
4328083	DNA-directed RNA polymerase II subunit 4	Purine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00230/image
4328083	DNA-directed RNA polymerase II subunit 4	Pyrimidine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00240/image
4328083	DNA-directed RNA polymerase II subunit 4	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4328083	DNA-directed RNA polymerase II subunit 4	RNA polymerase - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03020/image
4328085	protein LOW PSII ACCUMULATION 3, chloroplastic	-	-
4328086	protein canopy-1	-	-
4347641	uncharacterized protein LOC4347641	-	-
4347640	protein MATERNALLY EXPRESSED GENE 5	-	-
4347643	auxin-responsive protein IAA26	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
4347642	ras-related protein RABA3	-	-
4347645	kinesin-like protein NACK2 isoform X2	-	-
9268048	non-lysosomal glucosylceramidase isoform X1	Other glycan degradation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00511/image
9268048	non-lysosomal glucosylceramidase isoform X1	Sphingolipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00600/image
9268048	non-lysosomal glucosylceramidase isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4347647	homeobox-leucine zipper protein HOX6	-	-
4347646	30S ribosomal protein S31, mitochondrial	-	-
4347648	mediator of RNA polymerase II transcription subunit 10b	-	-
4328332	uncharacterized protein LOC4328332	-	-
4328333	pseudogene	-	-
4328330	DNA-directed RNA polymerase V subunit 1	-	-
4328331	uncharacterized protein LOC4328331 isoform X1	-	-
4328336	tyrosine-sulfated glycopeptide receptor 1	-	-
4340919	jasmonate O-methyltransferase isoform X1	-	-
9266830	U-box domain-containing protein 4	-	-
4340914	uncharacterized protein LOC4340914	-	-
4340915	cytochrome P450 89A2	-	-
4328338	tyrosine-sulfated glycopeptide receptor 1	-	-
4328339	tyrosine-sulfated glycopeptide receptor 1 isoform X1	-	-
4340910	uncharacterized protein At2g39795, mitochondrial	-	-
4340911	diacylglycerol O-acyltransferase 2	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00561/image
4340911	diacylglycerol O-acyltransferase 2	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4340912	thioredoxin reductase NTRA	Selenocompound metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00450/image
9272272	uncharacterized protein At1g51745	-	-
9272270	receptor-like serine/threonine-protein kinase SD1-8 isoform X1	-	-
9272276	uncharacterized protein LOC9272276 isoform X1	-	-
9272277	uncharacterized LOC9272277, transcript variant X1	-	-
9272278	uncharacterized LOC9272278, transcript variant X1	-	-
9272279	putative disease resistance RPP13-like protein 1	-	-
4352834	extensin	-	-
4352835	cation/calcium exchanger 1	-	-
4352837	uncharacterized protein LOC4352837	-	-
4352832	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 1	Cysteine and methionine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00270/image
4352832	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 1	Selenocompound metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00450/image
4352832	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4352832	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4352832	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 1	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01230/image
4352833	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 2	Cysteine and methionine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00270/image
4352833	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 2	Selenocompound metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00450/image
4352833	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 2	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4352833	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 2	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4352833	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase 2	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01230/image
4352838	uncharacterized protein LOC4352838	-	-
4352839	cysteine synthase	Cysteine and methionine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00270/image
4352839	cysteine synthase	Sulfur metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00920/image
4352839	cysteine synthase	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4352839	cysteine synthase	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4352839	cysteine synthase	Carbon metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01200/image
4352839	cysteine synthase	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01230/image
4349395	ethylene-responsive transcription factor 5	-	-
4349394	MICOS complex subunit MIC60	-	-
4349396	palmitoyl-protein thioesterase 1	Fatty acid elongation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00062/image
4349396	palmitoyl-protein thioesterase 1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4349396	palmitoyl-protein thioesterase 1	Fatty acid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01212/image
4349391	transcription factor MYB1R1	-	-
4349390	formin-like protein 1	-	-
4349393	serine/threonine-protein kinase D6PK	-	-
4349392	phospholipase A1-Ibeta2, chloroplastic	-	-
4349399	WD repeat-containing protein WRAP73	-	-
4349398	protein ARABIDILLO 1	-	-
107275808	S-type anion channel SLAH4-like	-	-
107280284	transcription initiation factor TFIID subunit 4-like	-	-
9266913	pseudogene	-	-
4330735	uncharacterized protein LOC4330735	-	-
9266917	uncharacterized LOC9266917, transcript variant X1	-	-
9268784	proline-rich protein 36	-	-
9268780	uncharacterized protein LOC9268780	-	-
9268788	decapping nuclease DXO homolog, chloroplastic	-	-
4345738	auxin-repressed 12.5 kDa protein	-	-
4345733	probable E3 ubiquitin-protein ligase ARI9	-	-
4345732	probable E3 ubiquitin-protein ligase RNF217	-	-
4337011	probable UDP-arabinose 4-epimerase 2	Amino sugar and nucleotide sugar metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00520/image
4337011	probable UDP-arabinose 4-epimerase 2	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4337017	NAC domain-containing protein 21/22	-	-
4337016	LRR receptor-like serine/threonine-protein kinase FLS2	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
4337016	LRR receptor-like serine/threonine-protein kinase FLS2	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04626/image
4337015	transcription factor PIF1	-	-
4337014	gamma-soluble NSF attachment protein	-	-
4329061	uncharacterized protein At4g37920, chloroplastic	-	-
4329063	GDSL esterase/lipase At5g55050	-	-
4329062	GDSL esterase/lipase At1g71691	-	-
4329065	factor of DNA methylation 1	-	-
4329064	uncharacterized protein LOC4329064	-	-
4329067	CLP protease regulatory subunit CLPX1, mitochondrial	-	-
4329066	E3 ubiquitin-protein ligase SINAT5	Ubiquitin mediated proteolysis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04120/image
4329069	microfibrillar-associated protein 1	-	-
4329068	UV-stimulated scaffold protein A homolog isoform X1	-	-
107281309	protein STRICTOSIDINE SYNTHASE-LIKE 10-like	-	-
107281308	uncharacterized protein LOC107281308	-	-
107281300	uncharacterized protein LOC107281300	-	-
107281303	uncharacterized protein LOC107281303	-	-
107281302	uncharacterized LOC107281302	-	-
107281305	uncharacterized protein LOC107281305	-	-
107281304	uncharacterized mitochondrial protein AtMg00810-like	-	-
107281307	putative F-box protein At5g52610	-	-
107281306	keratin, type II cytoskeletal 2 epidermal-like	-	-
9270656	zinc finger CCCH domain-containing protein 4	-	-
9270657	alpha-humulene synthase isoform X1	-	-
9270654	putative protein TPRXL	-	-
9270655	25.3 kDa vesicle transport protein isoform X1	SNARE interactions in vesicular transport - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04130/image
9270655	25.3 kDa vesicle transport protein isoform X1	Phagosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04145/image
107280658	probable L-type lectin-domain containing receptor kinase S.5	-	-
9270653	uncharacterized protein LOC9270653	-	-
107280654	ubiquinol oxidase 1, mitochondrial-like	-	-
107280655	uncharacterized protein LOC107280655	-	-
107280650	serine/threonine-protein phosphatase 7 long form homolog	-	-
107280651	uncharacterized protein LOC107280651	-	-
107280652	histone H2A.Z-specific chaperone chz1-like	-	-
9270659	probable tyrosine-protein phosphatase At1g05000	-	-
9269789	uncharacterized protein LOC9269789	-	-
4350479	F-box protein FBX14	-	-
