geneID	Description	Pathway	Pathway_map
104581688	uncharacterized LOC104581688, transcript variant X1	-	-
104581689	uncharacterized LOC104581689	-	-
100823363	NAC transcription factor 56	-	-
100823360	SNF1-related protein kinase regulatory subunit gamma-1	-	-
100823366	glutaredoxin domain-containing cysteine-rich protein CG12206	-	-
100823367	subtilisin-like protease SBT1.8	-	-
100823364	E3 ubiquitin-protein ligase EL5	-	-
100823365	auxin-responsive protein IAA18	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100823368	pentatricopeptide repeat-containing protein At1g20230	-	-
100823369	probable glucan 1,3-beta-glucosidase A	-	-
100828486	uncharacterized protein LOC100828486	-	-
100828487	cytochrome P450 72A15	-	-
100828484	uncharacterized protein LOC100828484	-	-
100828480	uncharacterized protein LOC100828480	-	-
100828481	uncharacterized protein LOC100828481	-	-
100828489	uncharacterized protein LOC100828489	-	-
100836579	uncharacterized protein LOC100836579 isoform X1	-	-
100836578	peroxidase 3	Phenylpropanoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00940/image
100836578	peroxidase 3	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100836578	peroxidase 3	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100836571	3-ketoacyl-CoA synthase 12	Fatty acid elongation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00062/image
100836571	3-ketoacyl-CoA synthase 12	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100836571	3-ketoacyl-CoA synthase 12	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100836570	peroxisome biogenesis protein 16	Peroxisome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04146/image
100836573	uncharacterized protein LOC100836573 isoform X1	-	-
100836572	trafficking protein particle complex subunit 13	-	-
100836575	70 kDa peptidyl-prolyl isomerase	-	-
100836574	zinc finger protein ZPR1	-	-
100836577	cyclin-dependent kinase G-1	-	-
100836576	cysteine proteinase 1	-	-
100826466	DNA polymerase zeta processivity subunit isoform X2	-	-
100826467	multiple myeloma tumor-associated protein 2 homolog	-	-
100826464	LOW QUALITY PROTEIN: putative pentatricopeptide repeat-containing protein At3g25060, mitochondrial	-	-
100826465	NADH-ubiquinone oxidoreductase 20.9 kDa subunit	-	-
100826462	uncharacterized protein LOC100826462	-	-
100826463	ferredoxin	Photosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00195/image
100826460	senescence-associated protein OSA15, chloroplastic isoform X2	-	-
100826461	B3 domain-containing protein Os02g0683500	-	-
106866753	uncharacterized LOC106866753, transcript variant X2	-	-
100826468	uncharacterized protein LOC100826468	-	-
100826469	pentatricopeptide repeat-containing protein At1g09900	-	-
100828738	probable sugar phosphate/phosphate translocator At3g17430	-	-
100828739	glycine-rich RNA-binding protein RZ1C	Spliceosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03040/image
100828734	probable LRR receptor-like serine/threonine-protein kinase At1g05700 isoform X2	-	-
100828735	ankyrin repeat-containing protein At5g02620	-	-
100828736	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.5	-	-
112269319	uncharacterized LOC112269319	-	-
100828730	sugar transport protein MST4	-	-
100828731	peptidyl-prolyl cis-trans isomerase CYP65	Ubiquitin mediated proteolysis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04120/image
100828732	uncharacterized protein LOC100828732	-	-
100828733	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	Oxidative phosphorylation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00190/image
100828733	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100821858	transcription factor-like protein DPB isoform X2	-	-
100821859	post-GPI attachment to proteins factor 3	-	-
100821856	uncharacterized protein LOC100821856	-	-
100821857	probable E3 ubiquitin-protein ligase RHY1A	-	-
100821854	putative serine/threonine-protein kinase	-	-
100821855	uncharacterized protein LOC100821855	-	-
100821852	uncharacterized protein LOC100821852	-	-
100821853	uncharacterized protein LOC100821853	Fatty acid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00061/image
100821853	uncharacterized protein LOC100821853	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100821853	uncharacterized protein LOC100821853	Fatty acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01212/image
100821850	protein COP1 SUPPRESSOR 2	-	-
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Alanine, aspartate and glutamate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00250/image
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Glycine, serine and threonine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00260/image
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Cysteine and methionine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00270/image
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Valine, leucine and isoleucine degradation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00280/image
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100821851	alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
112269313	uncharacterized LOC112269313	-	-
104581974	serine/threonine-protein kinase SMG1	mRNA surveillance pathway - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03015/image
104581977	uncharacterized protein LOC104581977	-	-
104581970	E3 ubiquitin protein ligase DRIP2-like	-	-
104581971	uncharacterized LOC104581971, transcript variant X3	-	-
104581972	proline-rich receptor-like protein kinase PERK8	-	-
104581973	BTB/POZ domain-containing protein At5g66560	-	-
100827338	E3 ubiquitin-protein ligase EL5-like	-	-
100827331	uncharacterized protein LOC100827331	-	-
100827330	chaperone protein ClpD2, chloroplastic	-	-
100827332	UDP-glycosyltransferase 73C6	-	-
100827335	transcription factor GTE1	-	-
100827334	serine carboxypeptidase-like 35	-	-
100827337	ATP synthase subunit c, chloroplastic	Oxidative phosphorylation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00190/image
100827337	ATP synthase subunit c, chloroplastic	Photosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00195/image
100827337	ATP synthase subunit c, chloroplastic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100827336	protein ORAOV1 homolog	-	-
100821278	peroxidase 2	Phenylpropanoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00940/image
100821278	peroxidase 2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100821278	peroxidase 2	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100821279	cation transporter HKT4	-	-
100821270	pentatricopeptide repeat-containing protein At3g57430, chloroplastic	-	-
100821271	putative inorganic phosphate transporter 1-13	-	-
100821276	protein G1-like4	-	-
100821277	ethylene-responsive transcription factor ERF039	-	-
100821275	LRR receptor-like serine/threonine-protein kinase GSO2	-	-
100829469	pentatricopeptide repeat-containing protein At1g69290	-	-
100829468	uncharacterized protein LOC100829468	-	-
100829467	SH3 domain-containing protein 3	-	-
100829466	calcium-dependent protein kinase 20	Plant-pathogen interaction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04626/image
100829465	elongation factor 1-delta 1	-	-
100829464	uncharacterized protein LOC100829464	-	-
100829463	potassium channel KOR2 isoform X1	-	-
100829462	photosynthetic NDH subunit of subcomplex B 2, chloroplastic	-	-
100829461	uncharacterized protein LOC100829461	-	-
100829460	BTB/POZ domain-containing protein At1g30440	-	-
100824738	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130	-	-
100824739	AT-rich interactive domain-containing protein 4	-	-
104581353	protein At-4/1	-	-
104581355	uncharacterized protein LOC104581355	-	-
100822522	thiosulfate sulfurtransferase 18	-	-
100824730	myb-related protein 308	-	-
100824731	MAG2-interacting protein 2 isoform X1	-	-
100824732	kinesin-like protein KIN-4A isoform X2	-	-
100824733	protein ENHANCED DOWNY MILDEW 2	-	-
100824734	probable inactive receptor kinase At1g48480	-	-
100822521	NADPH-dependent aldo-keto reductase, chloroplastic	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100822521	NADPH-dependent aldo-keto reductase, chloroplastic	Pentose and glucuronate interconversions - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00040/image
100822521	NADPH-dependent aldo-keto reductase, chloroplastic	Glycerolipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00561/image
100822521	NADPH-dependent aldo-keto reductase, chloroplastic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100822521	NADPH-dependent aldo-keto reductase, chloroplastic	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100824737	uncharacterized protein LOC100824737	-	-
100829312	transcription termination factor MTERF5, chloroplastic	-	-
100829238	protein CASPARIAN STRIP INTEGRITY FACTOR 1	-	-
100829314	probable galacturonosyltransferase 7	Amino sugar and nucleotide sugar metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00520/image
100822525	uncharacterized protein LOC100822525	-	-
100829316	protein RESPONSE TO LOW SULFUR 2	-	-
104584454	uncharacterized protein LOC104584454	-	-
104584456	uncharacterized LOC104584456	-	-
104584451	uncharacterized protein LOC104584451 isoform X1	-	-
104584452	cysteine-rich receptor-like protein kinase 19 isoform X2	-	-
104584453	F-box/LRR-repeat protein 7	-	-
100842221	uncharacterized protein LOC100842221	-	-
100827712	uncharacterized LOC100827712, transcript variant X3	-	-
100844177	F-box protein PP2-A13 isoform X1	-	-
104585505	uncharacterized protein LOC104585505	-	-
104585504	putative disease resistance protein RGA1	-	-
100827717	probable serine/threonine-protein kinase PBL28	-	-
100844171	potassium channel AKT2	-	-
100844172	UPF0603 protein Os05g0401100, chloroplastic	-	-
106866448	uncharacterized protein LOC106866448 isoform X1	-	-
106866446	uncharacterized LOC106866446	-	-
106866444	uncharacterized protein LOC106866444	-	-
106866445	uncharacterized protein LOC106866445	-	-
106866794	uncharacterized protein LOC106866794	-	-
106866443	uncharacterized protein LOC106866443	-	-
106866440	uncharacterized protein LOC106866440	-	-
100832372	probable purple acid phosphatase 20 isoform X1	-	-
104583684	methionine aminopeptidase 1A	-	-
104583685	uncharacterized LOC104583685	-	-
104583686	5-oxoprolinase	Glutathione metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00480/image
104583686	5-oxoprolinase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
104583687	uncharacterized LOC104583687, transcript variant X2	-	-
104583680	uncharacterized LOC104583680, transcript variant X1	-	-
104583681	uncharacterized protein LOC104583681	-	-
104583682	uncharacterized LOC104583682, transcript variant X2	-	-
104583689	uncharacterized LOC104583689	-	-
100822198	pentatricopeptide repeat-containing protein At1g01970	-	-
100822199	uncharacterized protein LOC100822199	-	-
100822193	protein LITTLE ZIPPER 4	-	-
100822197	carotenoid cleavage dioxygenase 7, chloroplastic	Carotenoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00906/image
100822197	carotenoid cleavage dioxygenase 7, chloroplastic	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100822194	ATPase ARSA1	-	-
100832412	desiccation-related protein PCC13-62-like	-	-
106866798	uncharacterized protein LOC106866798	-	-
112269943	uncharacterized LOC112269943	-	-
112269942	uncharacterized LOC112269942	-	-
112269941	GDSL esterase/lipase At5g45950-like isoform X1	-	-
112269940	uncharacterized protein LOC112269940	-	-
112269947	uncharacterized LOC112269947	-	-
112269946	uncharacterized protein LOC112269946	-	-
112269945	uncharacterized protein LOC112269945	-	-
112269944	uncharacterized LOC112269944	-	-
112269949	uncharacterized protein LOC112269949	-	-
112269948	F-box protein At4g19940-like	-	-
112271623	aromatic-L-amino-acid decarboxylase-like	Tyrosine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00350/image
112271623	aromatic-L-amino-acid decarboxylase-like	Phenylalanine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00360/image
112271623	aromatic-L-amino-acid decarboxylase-like	Tryptophan metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00380/image
112271623	aromatic-L-amino-acid decarboxylase-like	Isoquinoline alkaloid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00950/image
112271623	aromatic-L-amino-acid decarboxylase-like	Betalain biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00965/image
112271623	aromatic-L-amino-acid decarboxylase-like	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
112271623	aromatic-L-amino-acid decarboxylase-like	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100842300	uncharacterized protein LOC100842300	-	-
112271621	uncharacterized LOC112271621	-	-
112271620	uncharacterized LOC112271620	-	-
112271627	uncharacterized protein LOC112271627	-	-
112271626	uncharacterized LOC112271626	-	-
112271625	uncharacterized protein LOC112271625	-	-
112271624	uncharacterized LOC112271624	-	-
112271629	uncharacterized protein LOC112271629	-	-
100832104	WPP domain-associated protein	-	-
100832105	probable inactive receptor kinase At5g67200	-	-
100832106	probable serine/threonine-protein kinase BSK3	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100832107	dehydrin HIRD11	-	-
100832101	putative acyl-activating enzyme 19	-	-
100832102	oleosin 16 kDa	-	-
100832103	myb-related protein Zm1	-	-
100832109	protein PIN-LIKES 7 isoform X1	-	-
100842303	uncharacterized acetyltransferase At3g50280	-	-
100842302	uncharacterized protein LOC100842302 isoform X2	Fatty acid elongation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00062/image
100842302	uncharacterized protein LOC100842302 isoform X2	Biosynthesis of unsaturated fatty acids - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01040/image
100842302	uncharacterized protein LOC100842302 isoform X2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100842302	uncharacterized protein LOC100842302 isoform X2	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100839867	uncharacterized protein LOC100839867	-	-
100832625	myb family transcription factor PHL7 isoform X2	-	-
100832624	lysophospholipid acyltransferase LPEAT2	Glycerophospholipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00564/image
100832624	lysophospholipid acyltransferase LPEAT2	Ether lipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00565/image
100832624	lysophospholipid acyltransferase LPEAT2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100839634	splicing factor U2af large subunit B	Spliceosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03040/image
100832621	zinc finger CCCH domain-containing protein 25	-	-
100832415	probable E3 ubiquitin-protein ligase ATL45	-	-
100832623	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130	-	-
100832622	ATP-dependent zinc metalloprotease FTSH 2, chloroplastic	-	-
100831746	uncharacterized protein LOC100831746	-	-
100831744	uncharacterized protein LOC100831744	-	-
100831742	protein FAR1-RELATED SEQUENCE 5-like isoform X1	-	-
100831740	wall-associated receptor kinase 2	-	-
100831749	uncharacterized LOC100831749	-	-
100831748	calcium-dependent protein kinase 23	Plant-pathogen interaction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04626/image
100835457	probable indole-3-pyruvate monooxygenase YUCCA10	Tryptophan metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00380/image
100835457	probable indole-3-pyruvate monooxygenase YUCCA10	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100835456	uncharacterized protein At1g76660 isoform X1	-	-
100835455	PI-PLC X domain-containing protein At5g67130	-	-
100835454	peptide chain release factor PrfB2, chloroplastic	-	-
100835453	endoglucanase 23	Starch and sucrose metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00500/image
100835453	endoglucanase 23	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100832927	probable serine/threonine-protein kinase PIX13 isoform X3	-	-
100835459	protein LURP-one-related 5	-	-
100835458	serine/threonine-protein kinase D6PKL2	-	-
106865524	uncharacterized protein LOC106865524	-	-
106865525	L10-interacting MYB domain-containing protein-like	-	-
106865528	uncharacterized protein LOC106865528	-	-
100830834	serine/arginine repetitive matrix protein 1	-	-
100830713	wall-associated receptor kinase 3	-	-
104794008	bdi-miR5063	-	-
104794009	bdi-miR5064	-	-
104794004	bdi-miR5057	-	-
104794005	bdi-miR5060	-	-
104794006	bdi-miR5061	-	-
104794007	bdi-miR1878-5p	-	-
100830711	uncharacterized protein LOC100830711	-	-
104794002	MIR408; bdi-miR408-5p	-	-
104794003	bdi-miR5055	-	-
100830717	two-component response regulator ORR42	-	-
100846656	uncharacterized protein LOC100846656 isoform X1	-	-
100837560	calmodulin	MAPK signaling pathway - plant - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04016/image
100837560	calmodulin	Phosphatidylinositol signaling system - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04070/image
100837560	calmodulin	Plant-pathogen interaction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04626/image
100845414	uncharacterized protein LOC100845414	-	-
100830715	uncharacterized protein LOC100830715	-	-
100845415	uncharacterized protein ycf39	-	-
100830714	dolichol-phosphate mannosyltransferase subunit 1	N-Glycan biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00510/image
100830714	dolichol-phosphate mannosyltransferase subunit 1	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100845416	heavy metal-associated isoprenylated plant protein 47	-	-
104582721	GDSL esterase/lipase At5g45910	-	-
100845417	cellulose synthase-like protein D4	Amino sugar and nucleotide sugar metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00520/image
100845417	cellulose synthase-like protein D4	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100845410	ubiquitin-conjugating enzyme E2 4	Ubiquitin mediated proteolysis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04120/image
100845411	uncharacterized protein LOC100845411 isoform X2	-	-
100840424	pathogenesis-related genes transcriptional activator PTI6	-	-
100845413	uncharacterized protein LOC100845413	-	-
106865380	non-specific lipid-transfer protein 2 isoform X1	-	-
106865381	uncharacterized protein LOC106865381	-	-
106865383	putative pentatricopeptide repeat-containing protein At3g15200	-	-
106865385	uncharacterized protein LOC106865385	-	-
106865386	uncharacterized protein LOC106865386	-	-
106865387	protein MEI2-like 4 isoform X1	-	-
106865388	pentatricopeptide repeat-containing protein At4g33990	-	-
100840310	diacylglycerol O-acyltransferase 3, cytosolic	Glycerolipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00561/image
100840310	diacylglycerol O-acyltransferase 3, cytosolic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100840311	UPF0481 protein At3g47200 isoform X1	-	-
100840312	uncharacterized protein LOC100840312	Ribosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03010/image
100840313	cytochrome P450 72A15 isoform X1	-	-
100840314	beclin-1-like protein	Autophagy - other - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04136/image
100840315	tyrosine decarboxylase 1	-	-
100840316	uncharacterized protein LOC100840316	-	-
100840317	uncharacterized protein LOC100840317	-	-
100840318	uncharacterized protein LOC100840318	-	-
100840319	F-box/FBD/LRR-repeat protein At1g13570 isoform X1	-	-
100843956	U-box domain-containing protein 16	-	-
100843955	protein STICHEL-like 3 isoform X2	-	-
100843954	3-ketoacyl-CoA synthase 11	Fatty acid elongation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00062/image
100843954	3-ketoacyl-CoA synthase 11	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100843954	3-ketoacyl-CoA synthase 11	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
106866873	ETHYLENE INSENSITIVE 3-like 3 protein	MAPK signaling pathway - plant - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04016/image
106866873	ETHYLENE INSENSITIVE 3-like 3 protein	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100843952	molybdate transporter 1	-	-
100843951	uncharacterized protein LOC100843951	-	-
100843950	mitochondrial thiamine diphosphate carrier 2 isoform X1	-	-
112268644	uncharacterized protein LOC112268644	-	-
106866879	uncharacterized protein LOC106866879	-	-
100843958	putative pentatricopeptide repeat-containing protein At5g08310, mitochondrial	-	-
112271530	uncharacterized LOC112271530	-	-
112271537	beta-glucosidase 5-like	Cyanoamino acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00460/image
112271537	beta-glucosidase 5-like	Starch and sucrose metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00500/image
112271537	beta-glucosidase 5-like	Phenylpropanoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00940/image
112271537	beta-glucosidase 5-like	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
112271537	beta-glucosidase 5-like	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
112271536	uncharacterized LOC112271536	-	-
112271535	uncharacterized LOC112271535	-	-
112271803	uncharacterized LOC112271803	-	-
100828138	SKP1-like protein 4	Ubiquitin mediated proteolysis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04120/image
100828138	SKP1-like protein 4	Protein processing in endoplasmic reticulum - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04141/image
100828139	V-type proton ATPase 16 kDa proteolipid subunit	Oxidative phosphorylation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00190/image
100828139	V-type proton ATPase 16 kDa proteolipid subunit	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100828139	V-type proton ATPase 16 kDa proteolipid subunit	Phagosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04145/image
100828136	tyrosine N-monooxygenase	-	-
100828137	seipin-2	-	-
100828134	UDP-glycosyltransferase 91B1	-	-
100828135	protein argonaute 12	-	-
100828132	DDT domain-containing protein DDR4	-	-
100828133	patatin-like protein 3	-	-
100828130	uncharacterized protein LOC100828130	-	-
100828131	NAC domain-containing protein 71	-	-
100833079	auxin-responsive protein SAUR36	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100833078	probable GABA transporter 2	-	-
100833077	protein MARD1	-	-
100833076	NADP-specific glutamate dehydrogenase	Arginine biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00220/image
100833076	NADP-specific glutamate dehydrogenase	Alanine, aspartate and glutamate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00250/image
100833076	NADP-specific glutamate dehydrogenase	Nitrogen metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00910/image
100833076	NADP-specific glutamate dehydrogenase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100833075	nucleolar and coiled-body phosphoprotein 1	-	-
100833074	NADP-dependent malic enzyme, chloroplastic isoform X2	Pyruvate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00620/image
100833074	NADP-dependent malic enzyme, chloroplastic isoform X2	Carbon fixation in photosynthetic organisms - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00710/image
100833074	NADP-dependent malic enzyme, chloroplastic isoform X2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100833074	NADP-dependent malic enzyme, chloroplastic isoform X2	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100833073	trans-cinnamate 4-monooxygenase	Ubiquinone and other terpenoid-quinone biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00130/image
100833073	trans-cinnamate 4-monooxygenase	Phenylalanine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00360/image
100833073	trans-cinnamate 4-monooxygenase	Phenylpropanoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00940/image
100833073	trans-cinnamate 4-monooxygenase	Flavonoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00941/image
100833073	trans-cinnamate 4-monooxygenase	Stilbenoid, diarylheptanoid and gingerol biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00945/image
100833073	trans-cinnamate 4-monooxygenase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100833073	trans-cinnamate 4-monooxygenase	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100833072	50S ribosomal protein HLP, mitochondrial isoform X2	Ribosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03010/image
100833071	peroxisomal adenine nucleotide carrier 1	-	-
100833070	uncharacterized protein LOC100833070	-	-
106866129	uncharacterized protein LOC106866129	-	-
106866128	uncharacterized protein LOC106866128	-	-
106866121	putative receptor-like protein kinase At3g47110 isoform X1	-	-
106866120	uncharacterized LOC106866120	-	-
106866123	uncharacterized LOC106866123, transcript variant X1	-	-
106866127	uncharacterized LOC106866127	-	-
106866126	uncharacterized protein LOC106866126	-	-
100837253	SNF1-related protein kinase regulatory subunit beta-1	-	-
100837252	pentatricopeptide repeat-containing protein At4g19220, mitochondrial	-	-
100837251	transcription repressor OFP13	-	-
100837257	tubulin gamma-2 chain	-	-
100837256	ubiquitin-conjugating enzyme E2 2	Ubiquitin mediated proteolysis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04120/image
112270239	protein FAR1-RELATED SEQUENCE 5-like	-	-
112270238	small nucleolar RNA Z103	-	-
100837255	CASP-like protein 1C1	-	-
100845448	ABC transporter B family member 19	ABC transporters - Brachypodium distachyon	http://rest.kegg.jp/get/bdi02010/image
100845447	dehydrin COR410	-	-
100845446	potassium transporter 1 isoform X1	-	-
100845445	uncharacterized protein LOC100845445	-	-
100837254	protein LIKE COV 2	-	-
100845443	putative FBD-associated F-box protein At3g50710	-	-
100845442	non-structural maintenance of chromosomes element 1 homolog	-	-
100845441	cytochrome P450 94C1	-	-
100845440	peroxisome biogenesis factor 10 isoform X1	Peroxisome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04146/image
100829261	cysteine proteinase inhibitor 8	-	-
100829260	wall-associated receptor kinase 2	-	-
100829263	mitochondrial carrier protein MTM1	-	-
100829262	protection of telomeres protein 1b isoform X1	-	-
100829265	branched-chain-amino-acid aminotransferase 5, chloroplastic isoform X2	Cysteine and methionine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00270/image
100829265	branched-chain-amino-acid aminotransferase 5, chloroplastic isoform X2	Valine, leucine and isoleucine degradation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00280/image
