geneID	Description	Pathway	Pathway_map
100224246	CSNK1A1; casein kinase 1 alpha 1	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100219117	KTN1; kinectin 1	-	-
100190518	CISD1; CDGSH iron sulfur domain 1	-	-
105760959	serine/threonine kinase-like domain-containing protein STKLD1	-	-
100231432	GATC; glutamyl-tRNA amidotransferase subunit C	Aminoacyl-tRNA biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00970/image
100231432	GATC; glutamyl-tRNA amidotransferase subunit C	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100230818	COMTD1; catechol-O-methyltransferase domain containing 1	-	-
100231430	RPH3A; rabphilin 3A	-	-
100231437	DNAH5; dynein axonemal heavy chain 5	-	-
100231436	TCTN1; tectonic family member 1	-	-
100222445	NTMT1; N-terminal Xaa-Pro-Lys N-methyltransferase 1	-	-
100231434	TMEM200A; transmembrane protein 200A	-	-
100228934	TMEM184A; transmembrane protein 184A	-	-
100230813	MYOZ1; myozenin 1	-	-
100231439	SEC16B; SEC16 homolog B, endoplasmic reticulum export factor	-	-
100230811	secreted frizzled-related protein 2-like	-	-
100230816	cyclic AMP-dependent transcription factor ATF-7-like	-	-
100230814	DFFA; DNA fragmentation factor subunit alpha	Apoptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04210/image
100230815	DNAJA4; DnaJ heat shock protein family (Hsp40) member A4	-	-
100230214	NPNT; nephronectin	-	-
100230215	gamma-glutamylcyclotransferase-like	Glutathione metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00480/image
100230215	gamma-glutamylcyclotransferase-like	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100230740	A2M; alpha-2-macroglobulin	-	-
100230741	LSG1; large 60S subunit nuclear export GTPase 1	Ribosome biogenesis in eukaryotes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03008/image
100230210	MYH11; myosin heavy chain 11	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100230747	CAMSAP1; calmodulin regulated spectrin associated protein 1	-	-
100230744	ECT2; epithelial cell transforming 2	-	-
100230213	CCNF; cyclin F	-	-
100230748	CTSC; cathepsin C	Lysosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04142/image
100230748	CTSC; cathepsin C	Apoptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04210/image
100230749	OSTN; osteocrin	-	-
100230218	CXXC4; CXXC finger protein 4	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100230219	SNX10; sorting nexin 10	-	-
100232520	ANAPC15; anaphase promoting complex subunit 15	-	-
100232522	GPR137C; G protein-coupled receptor 137C	-	-
100232523	MAPKBP1; mitogen-activated protein kinase binding protein 1	-	-
100232524	PPP6R3; protein phosphatase 6 regulatory subunit 3	-	-
100232525	SLC25A40; solute carrier family 25 member 40	-	-
100232526	C5H14orf37; chromosome 5 open reading frame, human C14orf37	-	-
100232527	PPP1R14D; protein phosphatase 1 regulatory inhibitor subunit 14D	-	-
100232528	MYOD1; myogenic differentiation 1	-	-
100222847	DUSP6; dual specificity phosphatase 6	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100222845	ZDHHC16; zinc finger DHHC-type containing 16	-	-
100222842	MRPL43; 39S ribosomal protein L43, mitochondrial	-	-
100222843	NIP7; NIP7, nucleolar pre-rRNA processing protein	-	-
100222840	BANP; BTG3 associated nuclear protein	-	-
100222841	CPLX4; complexin 4	-	-
105759745	class I histocompatibility antigen, F10 alpha chain-like	-	-
100229434	GLTP; glycolipid transfer protein	-	-
105759149	SOWAHD; sosondowah ankyrin repeat domain family member D	-	-
105759148	KIAA1210 ortholog	-	-
100228936	nucleolar complex protein 4 homolog	-	-
105759143	VSIG4; V-set and immunoglobulin domain containing 4	-	-
105759142	WD repeat-containing protein 93-like	-	-
105759141	uncharacterized LOC105759141	-	-
105759140	uncharacterized LOC105759140	-	-
105759147	homeobox protein ARX-like	-	-
105759146	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	-	-
105759145	interleukin-13 receptor subunit alpha-1-like	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
105759144	interleukin-13 receptor subunit alpha-1-like	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
105758548	uncharacterized LOC105758548	-	-
105758549	uncharacterized LOC105758549	-	-
105758544	protein enabled-like	-	-
105758545	conserved oligomeric Golgi complex subunit 5-like	-	-
105758546	endoplasmic reticulum-Golgi intermediate compartment protein 2-like	-	-
105758547	kinesin-like protein KIF21A	-	-
105758540	uncharacterized LOC105758540	-	-
105758541	uncharacterized LOC105758541	-	-
105758542	tumor suppressor p53-binding protein 1-like	NOD-like receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04621/image
105758543	26S protease regulatory subunit 7-like	-	-
100228937	cytochrome P450 4A4-like	-	-
100223060	MGAT1; mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	N-Glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00510/image
100223060	MGAT1; mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100220336	TMEM170B; transmembrane protein 170B	-	-
100220337	XK; X-linked Kx blood group	-	-
100220334	TESK2; testis-specific kinase 2	-	-
100220335	GPR146; G protein-coupled receptor 146	-	-
100220332	SMURF1; SMAD specific E3 ubiquitin protein ligase 1	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100220332	SMURF1; SMAD specific E3 ubiquitin protein ligase 1	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100220332	SMURF1; SMAD specific E3 ubiquitin protein ligase 1	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100220332	SMURF1; SMAD specific E3 ubiquitin protein ligase 1	TGF-beta signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04350/image
100231299	IDS; iduronate 2-sulfatase	Glycosaminoglycan degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00531/image
100231299	IDS; iduronate 2-sulfatase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100231299	IDS; iduronate 2-sulfatase	Lysosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04142/image
100220331	endophilin-B2-like	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100231295	GARS; glycyl-tRNA synthetase	Aminoacyl-tRNA biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00970/image
100231294	TAF9B; TATA-box binding protein associated factor 9b	Basal transcription factors - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03022/image
100231293	feather keratin 1-like	-	-
100231292	CLRN1; clarin 1	-	-
100220338	DHCR24; 24-dehydrocholesterol reductase	Steroid biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00100/image
100220338	DHCR24; 24-dehydrocholesterol reductase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100231290	UPK1B; uroplakin 1B	-	-
100219400	ENC1; ectodermal-neural cortex 1	-	-
100219401	HECA; hdc homolog, cell cycle regulator	-	-
100219402	SPSB1; splA/ryanodine receptor domain and SOCS box containing 1	-	-
100219404	SLC38A2; solute carrier family 38 member 2	-	-
100219405	RGMA; repulsive guidance molecule family member a	-	-
100219406	ZNF800; zinc finger protein 800	-	-
100219407	vitamin D3 hydroxylase-associated protein-like	-	-
100219409	NID1; nidogen 1	-	-
100221109	BUD13 homolog	-	-
100219659	T-complex protein 11-like protein 1	-	-
100217716	ABCA4; ATP binding cassette subfamily A member 4	ABC transporters - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu02010/image
100217714	EPHX4; epoxide hydrolase 4	-	-
100217715	RAP1GDS1; Rap1 GTPase-GDP dissociation stimulator 1	-	-
100217712	SLC39A8; solute carrier family 39 member 8	Ferroptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04216/image
100217713	AGR3; anterior gradient 3, protein disulphide isomerase family member	-	-
100217710	SATB1; SATB homeobox 1	-	-
100217711	KIF7; kinesin family member 7	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100229806	DPYSL4; dihydropyrimidinase like 4	-	-
100227696	POLR2L; RNA polymerase II subunit L	Purine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00230/image
100227696	POLR2L; RNA polymerase II subunit L	Pyrimidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00240/image
100227696	POLR2L; RNA polymerase II subunit L	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100227696	POLR2L; RNA polymerase II subunit L	RNA polymerase - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03020/image
100227696	POLR2L; RNA polymerase II subunit L	Cytosolic DNA-sensing pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04623/image
100217718	MMRN1; multimerin 1	-	-
100217719	KIAA0141 ortholog	-	-
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	ErbB signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04012/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Oocyte meiosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04114/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Necroptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04217/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Adrenergic signaling in cardiomyocytes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04261/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	GnRH signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04912/image
100228031	CAMK2B; calcium/calmodulin dependent protein kinase II beta	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
100228030	TSPAN7; tetraspanin 7	-	-
100228033	KIAA1456 ortholog	-	-
100228032	PSKH1; protein serine kinase H1	-	-
100228035	RIPK4; receptor interacting serine/threonine kinase 4	-	-
100228034	GXYLT1; glucoside xylosyltransferase 1	Other types of O-glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00514/image
100228037	SPCS3; signal peptidase complex subunit 3	Protein export - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03060/image
100228036	cyclic nucleotide-gated cation channel beta-1-like	Phototransduction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04744/image
100228039	HSD17B2; hydroxysteroid 17-beta dehydrogenase 2	Steroid hormone biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00140/image
100228039	HSD17B2; hydroxysteroid 17-beta dehydrogenase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100228038	TMCO4; transmembrane and coiled-coil domains 4	-	-
100227518	olfactory receptor 14J1-like	-	-
105760750	uncharacterized LOC105760750	-	-
100227160	ly6/PLAUR domain-containing protein 2-like	-	-
100190318	SELENOF, SEP15; selenoprotein F	-	-
100190319	TAF10 RNA polymerase II-like	Basal transcription factors - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03022/image
100190319	TAF10 RNA polymerase II-like	Herpes simplex infection - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu05168/image
100218448	MNT; MAX network transcriptional repressor	-	-
100231571	FITM2; fat storage inducing transmembrane protein 2	-	-
100224035	KIAA0930 ortholog	-	-
100224526	RRH; retinal pigment epithelium-derived rhodopsin homolog	-	-
100221005	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00534/image
100221005	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100221004	FAM129A; family with sequence similarity 129 member A	-	-
100221003	COL1A2; collagen type I alpha 2 chain	Focal adhesion - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04510/image
100221003	COL1A2; collagen type I alpha 2 chain	ECM-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04512/image
100221003	COL1A2; collagen type I alpha 2 chain	AGE-RAGE signaling pathway in diabetic complications - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04933/image
100224522	CENPC; centromere protein C	-	-
100221001	GSC; goosecoid homeobox	-	-
100224032	CHDH; choline dehydrogenase	Glycine, serine and threonine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00260/image
100224032	CHDH; choline dehydrogenase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105760751	uncharacterized LOC105760751	-	-
100224039	COL6A2; collagen type VI alpha 2 chain	Focal adhesion - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04510/image
100224039	COL6A2; collagen type VI alpha 2 chain	ECM-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04512/image
100224038	ARNTL2; aryl hydrocarbon receptor nuclear translocator like 2	-	-
100221009	EXOSC5; exosome component 5	RNA degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03018/image
100221008	TCF7; transcription factor 7 (T-cell specific, HMG-box)	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100221008	TCF7; transcription factor 7 (T-cell specific, HMG-box)	Adherens junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04520/image
100221008	TCF7; transcription factor 7 (T-cell specific, HMG-box)	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
105760833	endogenous retrovirus group K member 113 Pol protein-like	-	-
105760832	endogenous retrovirus group K member 11 Pol protein-like	-	-
105760831	endogenous retrovirus group K member 18 Pol protein-like	-	-
105760830	TMEM215; transmembrane protein 215	-	-
105760837	endogenous retrovirus group K member 9 Pol protein-like	-	-
105760836	endogenous retrovirus group K member 8 Pol protein-like	-	-
105760835	endogenous retrovirus group K member 25 Pol protein-like	-	-
105760834	uncharacterized LOC105760834	-	-
105760839	endogenous retrovirus group K member 11 Pol protein-like	-	-
105760838	endogenous retrovirus group K member 18 Pol protein-like	-	-
100227168	SH3GL1; SH3 domain containing GRB2 like 1, endophilin A2	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
101233035	olfactory receptor 14J1-like	-	-
100226116	MED18; mediator complex subunit 18	-	-
100218912	MMP17; matrix metallopeptidase 17	-	-
100218447	HMBOX1; homeobox-containing protein 1	-	-
100218446	thrombospondin-3-like	-	-
100227616	SUCO; SUN domain containing ossification factor	-	-
100229803	BCKDHB; branched chain keto acid dehydrogenase E1 subunit beta	Valine, leucine and isoleucine degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00280/image
100229803	BCKDHB; branched chain keto acid dehydrogenase E1 subunit beta	Propanoate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00640/image
100229803	BCKDHB; branched chain keto acid dehydrogenase E1 subunit beta	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105760567	uncharacterized LOC105760567	-	-
100218916	MGAT4A; mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	N-Glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00510/image
100218916	MGAT4A; mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100219655	SEMA7A; semaphorin 7A (John Milton Hagen blood group)	-	-
100526658	STX1B; syntaxin 1B	-	-
100218764	anion exchange protein 2-like	-	-
100232152	neuroligin-1-like	-	-
100227617	HTR1D; 5-hydroxytryptamine receptor 1D	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100222527	heparan sulfate glucosamine 3-O-sulfotransferase 2	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00534/image
100231995	HTR2C; 5-hydroxytryptamine receptor 2C	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100231995	HTR2C; 5-hydroxytryptamine receptor 2C	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100231995	HTR2C; 5-hydroxytryptamine receptor 2C	Gap junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04540/image
100231996	clathrin heavy chain 1-like	-	-
100231997	FZR1; fizzy/cell division cycle 20 related 1	Cell cycle - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04110/image
100231997	FZR1; fizzy/cell division cycle 20 related 1	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100231997	FZR1; fizzy/cell division cycle 20 related 1	Progesterone-mediated oocyte maturation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04914/image
100231991	DUSP27; dual specificity phosphatase 27 (putative)	-	-
100231993	CHAF1A; chromatin assembly factor 1 subunit A	-	-
100226615	SLC38A7; solute carrier family 38 member 7	-	-
100231999	TRMT2B; tRNA methyltransferase 2 homolog B	-	-
101232860	AAR2; AAR2 splicing factor homolog	-	-
101232861	gamma-aminobutyric acid receptor subunit gamma-2-like	-	-
101232862	nuclear factor of activated T-cells, cytoplasmic 2-like	-	-
101232863	granulocyte-macrophage colony-stimulating factor receptor subunit alpha-like	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
101232865	jmjC domain-containing protein 4-like	-	-
100229775	programmed cell death protein 4-like	-	-
101232867	protein transport protein Sec24A-like	-	-
101232868	C8H1orf146; chromosome 8 open reading frame, human C1orf146	-	-
101232869	LLGL2; LLGL2, scribble cell polarity complex component	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100218715	TYRP1; tyrosinase related protein 1	Tyrosine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00350/image
100218715	TYRP1; tyrosinase related protein 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100218715	TYRP1; tyrosinase related protein 1	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
100229252	nuclear pore membrane glycoprotein 210-like	-	-
100229253	TCAIM; T-cell activation inhibitor, mitochondrial	-	-
100229251	STARD3NL; STARD3 N-terminal like	-	-
100229257	MPP6; membrane palmitoylated protein 6	-	-
100229255	ACAN; aggrecan	-	-
100229258	HDC; histidine decarboxylase	Histidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00340/image
100229258	HDC; histidine decarboxylase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100229259	CEP152; centrosomal protein 152	-	-
100222208	CTDP1; CTD phosphatase subunit 1	-	-
101234139	TMEM18; transmembrane protein 18	-	-
105760343	uncharacterized LOC105760343	-	-
105760342	la-related protein 4B-like	-	-
105760345	RTL1; retrotransposon-like 1	-	-
100223722	LPAR1; lysophosphatidic acid receptor 1	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100223722	LPAR1; lysophosphatidic acid receptor 1	Gap junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04540/image
100223722	LPAR1; lysophosphatidic acid receptor 1	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
105760347	endogenous retrovirus group K member 25 Pol protein-like	-	-
105760346	endogenous retrovirus group K member 25 Pol protein-like	-	-
100225920	TAF2; TATA-box binding protein associated factor 2	Basal transcription factors - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03022/image
100225921	TMEM74; transmembrane protein 74	-	-
100225922	ADAM17; ADAM metallopeptidase domain 17	Notch signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04330/image
100222203	TCTE3; t-complex-associated-testis-expressed 3	-	-
100225924	MMP16; matrix metallopeptidase 16	-	-
100222205	CACHD1; cache domain containing 1	-	-
100225926	RAB23; RAB23, member RAS oncogene family	-	-
100222207	C8B; complement C8 beta chain	-	-
101233162	PECAM1; platelet and endothelial cell adhesion molecule 1	Cell adhesion molecules (CAMs) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04514/image
100224593	MED1; mediator complex subunit 1	-	-
101233160	serine/threonine-protein kinase PAK 3-like	-	-
100226859	CELF1; CUGBP, Elav-like family member 1	-	-
100229789	poly [ADP-ribose] polymerase 12-like	-	-
100223723	adenylate cyclase type 6-like	-	-
100226969	OSGIN2; oxidative stress induced growth inhibitor family member 2	-	-
100226968	PTGS1; prostaglandin-endoperoxide synthase 1	Arachidonic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00590/image
100226968	PTGS1; prostaglandin-endoperoxide synthase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100229780	PDIA6; protein disulfide isomerase family A member 6	Protein processing in endoplasmic reticulum - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04141/image
100229781	ERC1; ELKS/RAB6-interacting/CAST family member 1	-	-
100226967	CLDN16; claudin 16	Cell adhesion molecules (CAMs) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04514/image
100226967	CLDN16; claudin 16	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100226966	ITFG2; integrin alpha FG-GAP repeat containing 2	-	-
100229784	FGF6; fibroblast growth factor 6	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100229784	FGF6; fibroblast growth factor 6	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
100226960	PPFIA4; PTPRF interacting protein alpha 4	-	-
100226963	PTMA; prothymosin, alpha	-	-
100229787	LRMP; lymphoid restricted membrane protein	-	-
100229076	SPON1; spondin 1	-	-
100229077	IGSF3; immunoglobulin superfamily member 3	-	-
100229074	CD101; CD101 molecule	-	-
100229072	SBNO2; strawberry notch homolog 2	-	-
100229073	AP2B1; adaptor related protein complex 2 beta 1 subunit	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100229070	GBE1; 1,4-alpha-glucan branching enzyme 1	Starch and sucrose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00500/image
100229070	GBE1; 1,4-alpha-glucan branching enzyme 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100190056	RPS16; ribosomal protein S16	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
100886615	MIR137, tgu-mir-137; microRNA 137	-	-
100229078	IFI30; IFI30, lysosomal thiol reductase	-	-
100229079	CLK4; CDC like kinase 4	-	-
105760165	polyhomeotic-like protein 1	-	-
105760696	endogenous retrovirus group K member 8 Pol protein-like	-	-
105760695	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2-like	-	-
105760694	casein kinase II subunit alpha-like	-	-
100222068	DCUN1D1; defective in cullin neddylation 1 domain containing 1	-	-
105760160	uncharacterized LOC105760160	-	-
105760691	probable helicase senataxin	-	-
105760690	uncharacterized LOC105760690	-	-
100222064	MVB12B; multivesicular body subunit 12B	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100222065	ephrin type-A receptor 3 pseudogene	-	-
100222066	DIAPH2; diaphanous related formin 2	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
100222067	TMEM126A; transmembrane protein 126A	-	-
105760169	prolyl 3-hydroxylase 3-like	-	-
100222061	MYO7A; myosin VIIA	-	-
100222062	CPB1; carboxypeptidase B1	-	-
100222063	STRIP1; striatin interacting protein 1	-	-
100229438	KCMF1; potassium channel modulatory factor 1	-	-
100228616	KLHL22; kelch like family member 22	-	-
100228641	BAZ1A; bromodomain adjacent to zinc finger domain 1A	-	-
100225888	coatomer subunit alpha-like	-	-
105760758	uncharacterized LOC105760758	-	-
100219248	TTC39C; tetratricopeptide repeat domain 39C	-	-
100219249	HMCES, C12H3orf37; 5-hydroxymethylcytosine (hmC) binding, ES cell-specific	-	-
100219242	ACY1; aminoacylase 1	Arginine biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00220/image
100219242	ACY1; aminoacylase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100219242	ACY1; aminoacylase 1	2-Oxocarboxylic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01210/image
100219242	ACY1; aminoacylase 1	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100219243	STYK1; serine/threonine/tyrosine kinase 1	-	-
100219240	ATP8B2; ATPase phospholipid transporting 8B2	-	-
100219241	WNT5A; Wnt family member 5A	mTOR signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04150/image
100219241	WNT5A; Wnt family member 5A	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100219241	WNT5A; Wnt family member 5A	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
100219247	MCM3AP; minichromosome maintenance complex component 3 associated protein	-	-
100219244	OMD; osteomodulin	-	-
100226752	NLN; neurolysin	-	-
