geneID	Description	Pathway	Pathway_map
Dmel_CG9285	Dip-B; dipeptidase B, isoform D	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG12744	CG12744; uncharacterized protein, isoform B	-	-
Dmel_CG9287	CG9287; uncharacterized protein	-	-
Dmel_CG12746	CG12746; uncharacterized protein, isoform E	Glycerolipid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00561/image
Dmel_CG12746	CG12746; uncharacterized protein, isoform E	Glycerophospholipid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00564/image
Dmel_CG12749	Hrb87F; heterogeneous nuclear ribonucleoprotein at 87F, isoform C	Spliceosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03040/image
Dmel_CG9288	CG9288; uncharacterized protein	-	-
Dmel_CR46091	CR46091	-	-
Dmel_CR46090	CR46090	-	-
Dmel_CR46097	CR46097	-	-
Dmel_CG14217	Tao; Tao, isoform F	-	-
Dmel_CR46095	CR46095	-	-
Dmel_CR46094	CR46094	-	-
Dmel_CG42797	CG42797; uncharacterized protein, isoform E	-	-
Dmel_CG14216	Ssu72; Ssu72 CTD phosphatase, isoform B	mRNA surveillance pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03015/image
Dmel_CR44860	CR44860	-	-
Dmel_CG8232	PAN2; Poly(A)-binding protein-dependent poly(A) ribonuclease 2, isoform A	RNA degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03018/image
Dmel_CR42418	Su(Ste):CR42418	-	-
Dmel_CG5989	CG5989; uncharacterized protein, isoform B	-	-
Dmel_CG42795	CG42795; uncharacterized protein, isoform A	-	-
Dmel_CG5285	CG5285; uncharacterized protein	Base excision repair - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03410/image
Dmel_CG5284	ClC-c; chloride channel-c, isoform D	-	-
Dmel_CG5287	CG5287; uncharacterized protein	N-Glycan biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00510/image
Dmel_CG5287	CG5287; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG8230	CG8230; uncharacterized protein	-	-
Dmel_CG5281	CG5281; uncharacterized protein	-	-
Dmel_CG5280	CG5280; uncharacterized protein	-	-
Dmel_CG5282	CG5282; uncharacterized protein	-	-
Dmel_CG1620	CG1620; uncharacterized protein, isoform B	-	-
Dmel_CG8237	CG8237; uncharacterized protein	-	-
Dmel_CG5289	Rpt2; regulatory particle triple-A ATPase 2, isoform B	Proteasome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03050/image
Dmel_CG5288	Galk; galactokinase, isoform D	-	-
Dmel_CG5011	CG5011; uncharacterized protein, isoform B	-	-
Dmel_CG6464	salm; spalt major, isoform A	-	-
Dmel_CG5012	mRpL12; mitochondrial ribosomal protein L12	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG43248	CG43248; uncharacterized protein, isoform A	-	-
Dmel_CG3105	Pask; PAS kinase	-	-
Dmel_CR45976	CR45976	-	-
Dmel_CG8234	Tret1-2; trehalose transporter 1-2	-	-
Dmel_CG4488	Wee1; Wee1 kinase, isoform B	-	-
Dmel_CG4017	CG4017; uncharacterized protein	-	-
Dmel_CG18231	CG18231; uncharacterized protein	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00330/image
Dmel_CG18231	CG18231; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CR44732	CR44732	-	-
Dmel_CG14969	CG14969; uncharacterized protein	-	-
Dmel_CG4016	Spt-I; serine palmitoyltransferase subunit I, isoform A	Sphingolipid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00600/image
Dmel_CG4016	Spt-I; serine palmitoyltransferase subunit I, isoform A	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG4480	CG4480; uncharacterized protein, isoform B	-	-
Dmel_CG6460	TwdlK; TweedleK	-	-
Dmel_CG4482	mol; moladietz, isoform D	-	-
Dmel_CG14964	CG14964; uncharacterized protein	-	-
Dmel_CG14963	CG14963; uncharacterized protein	-	-
Dmel_CG4485	Cyp9b1; cytochrome P450-9b1	-	-
Dmel_CG4486	Cyp9b2; cytochrome P450-9b2	-	-
Dmel_CG14960	CG14960; uncharacterized protein	-	-
Dmel_CG10163	CG10163; uncharacterized protein	-	-
Dmel_CG15442	RpL27A; ribosomal protein L27A, isoform C	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG1021	Dmtn; dementin, isoform F	-	-
Dmel_CG15441	Gs1l; GS1-like, isoform A	-	-
Dmel_CR45312	CR45312	-	-
Dmel_CG4012	gek; genghis khan	-	-
Dmel_CG13070	CG13070; uncharacterized protein	-	-
Dmel_CR45675	CR45675	-	-
Dmel_CG15440	CG15440; uncharacterized protein	-	-
Dmel_CG31447	MESK4; misexpression suppressor of KSR 4, isoform B	-	-
Dmel_CG13071	CG13071; uncharacterized protein	-	-
Dmel_CG34126	CG34126; uncharacterized protein, isoform B	-	-
Dmel_CR33504	snRNA:U7; small nuclear RNA U7	-	-
Dmel_CG6796	AsnRS-m; Asparaginyl-tRNA synthetase, mitochondrial	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00970/image
Dmel_CG10166	CG10166; uncharacterized protein	N-Glycan biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00510/image
Dmel_CG10166	CG10166; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG34129	CG34129; uncharacterized protein	-	-
Dmel_CG3639	Pex12; peroxin 12, isoform B	Peroxisome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04146/image
Dmel_CG2555	Cpr11B; cuticular protein 11B, isoform B	-	-
Dmel_CG2556	CG2556; uncharacterized protein	-	-
Dmel_CG2885	RabX2; RabX2	-	-
Dmel_CG2559	Lsp1alpha; larval serum protein 1 alpha	-	-
Dmel_CG2889	CG2889; uncharacterized protein, isoform B	-	-
Dmel_CR44851	CR44851	-	-
Dmel_CR42696	CR42696	-	-
Dmel_CG4733	CG4733; uncharacterized protein, isoform C	mRNA surveillance pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03015/image
Dmel_CG4730	CG4730; uncharacterized protein, isoform B	-	-
Dmel_CG13076	Notum; notum	Wnt signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04310/image
Dmel_CG4734	CG4734; uncharacterized protein	-	-
Dmel_CG4735	shu; shutdown	-	-
Dmel_CR32111	CR32111	-	-
Dmel_CG4738	Nup160; nucleoporin 160kD, isoform B	RNA transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03013/image
Dmel_CG4739	Ugt86Dc	-	-
Dmel_CG44012	btsz; bitesize, isoform J	-	-
Dmel_CG44013	CG44013; uncharacterized protein, isoform C	-	-
Dmel_CG44010	koko; kokopelli, isoform B	-	-
Dmel_CR45662	CR45662	-	-
Dmel_CR45665	CR45665	-	-
Dmel_CG11217	CanB2; calcineurin B2, isoform B	Wnt signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04310/image
Dmel_CR45667	CR45667	-	-
Dmel_CG44015	Hph; HIF prolyl hydroxylase, isoform D	-	-
Dmel_CR45669	CR45669	-	-
Dmel_CR45668	CR45668	-	-
Dmel_CG11218	Obp56d; Odorant-binding protein 56d, isoform B	-	-
Dmel_CG11219	PIP82; PIP82	-	-
Dmel_CG7487	RecQ4; RecQ4 helicase	-	-
Dmel_CG15034	CG15034; uncharacterized protein, isoform B	-	-
Dmel_CR44133	CR44133	-	-
Dmel_CR44130	CR44130	-	-
Dmel_CR44131	CR44131	-	-
Dmel_CR44136	CR44136	-	-
Dmel_CR44137	CR44137	-	-
Dmel_CR44134	CR44134	-	-
Dmel_CR44135	CR44135	-	-
Dmel_CG2082	CG2082; uncharacterized protein, isoform G	-	-
Dmel_CG5454	snRNP-U1-C; small ribonucleoprotein particle U1 subunit C	Spliceosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03040/image
Dmel_CR44138	CR44138	-	-
Dmel_CG2081	Vago; vago, isoform D	-	-
Dmel_CG2086	drpr; draper, isoform B	-	-
Dmel_CG2087	PEK; pancreatic eIF-2alpha kinase, isoform A	Mitophagy - animal - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04137/image
Dmel_CG2087	PEK; pancreatic eIF-2alpha kinase, isoform A	Autophagy - animal - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04140/image
Dmel_CG2087	PEK; pancreatic eIF-2alpha kinase, isoform A	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04141/image
Dmel_CG2087	PEK; pancreatic eIF-2alpha kinase, isoform A	Apoptosis - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04214/image
Dmel_CR32899	snoRNA:U31:54Ed	-	-
Dmel_CG2774	Snx1; sorting nexin 1, isoform B	Endocytosis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04144/image
Dmel_CG43227	milt; milton, isoform B	-	-
Dmel_CG2772	CG2772; uncharacterized protein	-	-
Dmel_CG43220	CG43220; uncharacterized protein	-	-
Dmel_CG34428	CG34428; uncharacterized protein	-	-
Dmel_CG3635	CG3635; uncharacterized protein, isoform C	-	-
Dmel_CG43221	CG43221; uncharacterized protein	-	-
Dmel_CG9728	PH4alphaNE1; prolyl-4-hydroxylase-alpha NE1	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00330/image
Dmel_CG9728	PH4alphaNE1; prolyl-4-hydroxylase-alpha NE1	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG11076	CG11076; uncharacterized protein, isoform E	-	-
Dmel_CG11077	CG11077; uncharacterized protein	Peroxisome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04146/image
Dmel_CG12023	GV1; GV1, isoform A	-	-
Dmel_CG11073	CG11073; uncharacterized protein, isoform B	-	-
Dmel_CG11070	CG11070; uncharacterized protein	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04120/image
Dmel_CG44271	CG44271; uncharacterized protein	-	-
Dmel_CR46080	CR46080	-	-
Dmel_CG3327	E23; early gene at 23, isoform D	-	-
Dmel_CG9727	CG9727; uncharacterized protein, isoform B	-	-
Dmel_CR45658	CR45658	-	-
Dmel_CR44392	CR44392	-	-
Dmel_CR44393	CR44393	-	-
Dmel_CG43228	Diedel2; diedel 2	-	-
Dmel_CR44462	CR44462	-	-
Dmel_CG43229	CG43229; uncharacterized protein, isoform A	-	-
Dmel_CR34075	trnG; tRNA-Gly	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00970/image
Dmel_CR44463	CR44463	-	-
Dmel_CR34070	trnK; tRNA-Lys	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00970/image
Dmel_CR46086	CR46086	-	-
Dmel_CR44464	CR44464	-	-
Dmel_CG17520	CkIIalpha; casein kinase IIalpha, isoform D	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CG17520	CkIIalpha; casein kinase IIalpha, isoform D	Mitophagy - animal - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04137/image
Dmel_CG17520	CkIIalpha; casein kinase IIalpha, isoform D	Wnt signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04310/image
Dmel_CR46087	CR46087	-	-
Dmel_CR34078	trnR; tRNA-Arg	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00970/image
Dmel_CR34079	trnN; tRNA-Asn	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00970/image
Dmel_CG15666	CG15666; uncharacterized protein	-	-
Dmel_CG33308	CG33308; uncharacterized protein	-	-
Dmel_CG33309	CG33309; uncharacterized protein	-	-
Dmel_CR44466	CR44466	-	-
Dmel_CG43164	nw; narrow, isoform C	-	-
Dmel_CG33300	Muc30E; mucin 30E	-	-
Dmel_CG33301	CG33301; uncharacterized protein, isoform B	-	-
Dmel_CG33302	Cpr31A; cuticular protein 31A	-	-
Dmel_CG33303	CG33303; uncharacterized protein, isoform B	N-Glycan biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00510/image
Dmel_CG33303	CG33303; uncharacterized protein, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG33303	CG33303; uncharacterized protein, isoform B	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04141/image
Dmel_CG33304	rho-5; rhomboid-5	-	-
Dmel_CG33306	CG33306; uncharacterized protein	-	-
Dmel_CG33307	CG33307; uncharacterized protein, isoform B	-	-
Dmel_CR44398	CR44398	-	-
Dmel_CG10641	Swip-1; Swiprosin-1, isoform B	-	-
Dmel_CG31235	CG31235; uncharacterized protein, isoform B	-	-
Dmel_CG14798	CG14798; uncharacterized protein	-	-
Dmel_CG31233	CG31233; uncharacterized protein, isoform B	Glutathione metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00480/image
Dmel_CG31233	CG31233; uncharacterized protein, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG31230	CG31230; uncharacterized protein	-	-
Dmel_CG31231	CG31231; uncharacterized protein	-	-
Dmel_CG14795	CG14795; uncharacterized protein	-	-
Dmel_CG14796	Mur2B; mucin related 2B, isoform B	-	-
Dmel_CG14797	CG14797; uncharacterized protein, isoform C	-	-
Dmel_CG4476	CG4476; uncharacterized protein	-	-
Dmel_CG14791	Rab27; Rab27, isoform C	-	-
Dmel_CG14792	sta; stubarista, isoform F	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CR43410	CR43410	-	-
Dmel_CR43411	CR43411	-	-
Dmel_CR43412	CR43412	-	-
Dmel_CR43413	CR43413	-	-
Dmel_CR43414	CR43414	-	-
Dmel_CR43415	CR43415	-	-
Dmel_CR43416	CR43416	-	-
Dmel_CR43417	CR43417	-	-
Dmel_CR43418	CR43418	-	-
Dmel_CR43419	CR43419	-	-
Dmel_CG18369	S-Lap5; Sperm-Leucylaminopeptidase 5	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00330/image
Dmel_CG18369	S-Lap5; Sperm-Leucylaminopeptidase 5	Glutathione metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00480/image
Dmel_CG18369	S-Lap5; Sperm-Leucylaminopeptidase 5	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CR44862	CR44862	-	-
Dmel_CG13519	Obp58d; Odorant-binding protein 58d	-	-
Dmel_CG43162	jvl; javelin-like, isoform C	-	-
Dmel_CG13511	CG13511; uncharacterized protein, isoform B	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG13510	CG13510; uncharacterized protein, isoform B	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG13517	Obp59a; Odorant-binding protein 59a	-	-
Dmel_CG13516	CG13516; uncharacterized protein, isoform A	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG9109	CG9109; uncharacterized protein, isoform C	Other types of O-glycan biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00514/image
Dmel_CG1877	Cul1; cullin 1, isoform D	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04120/image
Dmel_CG1877	Cul1; cullin 1, isoform D	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04141/image
Dmel_CG1877	Cul1; cullin 1, isoform D	Wnt signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04310/image
Dmel_CG1877	Cul1; cullin 1, isoform D	Hedgehog signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04341/image
Dmel_CG1877	Cul1; cullin 1, isoform D	TGF-beta signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04350/image
Dmel_CG15779	Gr5a; gustatory receptor 5a	-	-
Dmel_CG45058	wake; wide awake, isoform B	-	-
Dmel_CG6703	CASK; CASK, isoform B	-	-
Dmel_CG6702	Cbp53E; calbindin 53E, isoform B	-	-
Dmel_CG6705	tsl; torso-like, isoform C	MAPK signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04013/image
Dmel_CG6704	St4; sulfotransferase 4, isoform B	-	-
Dmel_CG6255	CG6255; uncharacterized protein	Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00020/image
Dmel_CG6255	CG6255; uncharacterized protein	Propanoate metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00640/image
Dmel_CG6255	CG6255; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG6255	CG6255; uncharacterized protein	Carbon metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01200/image
Dmel_CG6706	GABA-B-R2; metabotropic GABA-B receptor subtype 2, isoform C	Neuroactive ligand-receptor interaction - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04080/image
Dmel_CG15771	CG15771; uncharacterized protein, isoform D	Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00520/image
Dmel_CG15771	CG15771; uncharacterized protein, isoform D	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG6708	Osbp; oxysterol binding protein	-	-
Dmel_CG15773	CG15773; uncharacterized protein, isoform B	-	-
Dmel_CG15772	CG15772; uncharacterized protein, isoform B	-	-
Dmel_CG10303	Osi4; osiris 4, isoform B	-	-
Dmel_CG10302	bsf; bicoid stability factor	-	-
Dmel_CG10301	CG10301; uncharacterized protein	-	-
Dmel_CG10300	CG10300; uncharacterized protein	-	-
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00010/image
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Purine metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00230/image
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Pyruvate metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00620/image
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Carbon metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01200/image
Dmel_CG7070	PyK; pyruvate kinase, isoform A	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01230/image
Dmel_CG7071	CG7071; uncharacterized protein, isoform C	-	-
Dmel_CG7073	Sar1; Secretion-associated Ras-related 1, isoform A	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04141/image
Dmel_CG7074	mio; missing oocyte	mTOR signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04150/image
Dmel_CG15824	CG15824; uncharacterized protein, isoform C	-	-
Dmel_CG7076	Cpr66Cb; cuticular protein 66Cb	-	-
Dmel_CG7077	rdhB; retinol dehydrogenase B, isoform B	-	-
Dmel_CG14422	CG14422; uncharacterized protein	-	-
Dmel_CG14423	CG14423; uncharacterized protein	-	-
Dmel_CG14420	CG14420; uncharacterized protein	-	-
Dmel_CG14421	CG14421; uncharacterized protein	-	-
Dmel_CG14426	nullo; nullo	-	-
Dmel_CG14427	CG14427; uncharacterized protein	-	-
Dmel_CG14424	CG14424; uncharacterized protein	-	-
Dmel_CG17687	CG17687; uncharacterized protein	-	-
Dmel_CG17686	DIP1; DISCO interacting protein 1, isoform E	-	-
Dmel_CG17684	CG17684; uncharacterized protein, isoform C	-	-
Dmel_CG17683	CG17683; uncharacterized protein, isoform A	-	-
Dmel_CG17681	CG17681; uncharacterized protein	-	-
Dmel_CG17680	EMRE; essential MCU regulator	-	-
Dmel_CR46088	CR46088	-	-
Dmel_CG17689	Spt20; Spt20, isoform C	Autophagy - animal - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04140/image
Dmel_CG10297	Acp65Aa; adult cuticle protein 65Aa	-	-
Dmel_CG43049	CG43049; uncharacterized protein, isoform A	-	-
Dmel_CR44513	CR44513	-	-
Dmel_CG6683	CG6683; uncharacterized protein	-	-
Dmel_CG7614	Mat1; menage a trois 1	Basal transcription factors - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03022/image
Dmel_CG7614	Mat1; menage a trois 1	Nucleotide excision repair - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03420/image
Dmel_CG7615	fig; fos intronic gene	-	-
Dmel_CG7616	CG7616; uncharacterized protein, isoform B	-	-
Dmel_CG7610	ATPsyngamma; ATP synthase, gamma subunit, isoform A	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00190/image
Dmel_CG7610	ATPsyngamma; ATP synthase, gamma subunit, isoform A	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG7611	CG7611; uncharacterized protein, isoform I	-	-
Dmel_CG7619	Rpn10; regulatory particle non-ATPase 10, isoform B	Proteasome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03050/image
Dmel_CG2478	brun; brunelleschi	-	-
Dmel_CG18284	CG18284; uncharacterized protein, isoform C	-	-
Dmel_CR44515	CR44515	-	-
Dmel_CG42810	CG42810; uncharacterized protein	-	-
Dmel_CG32214	CG32214; uncharacterized protein, isoform C	-	-
Dmel_CG32217	Su(Tpl); Su(Tpl), isoform B	-	-
Dmel_CG32211	Taf6; TBP-associated factor 6, isoform A	Basal transcription factors - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03022/image
Dmel_CG32210	Ltn1; listerin E3 ubiquitin protein ligase 1	-	-
Dmel_CG32213	CG32213; uncharacterized protein	-	-
Dmel_CR44863	CR44863	-	-
Dmel_CR45705	lncRNA:TS11; long noncoding RNA: testis-specific 11	-	-
Dmel_CG9031	ics; icarus, isoform B	-	-
Dmel_CG32219	CG32219; uncharacterized protein	-	-
Dmel_CG18426	ytr; yantar, isoform B	Spliceosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03040/image
Dmel_CG18420	CG18420; uncharacterized protein	-	-
Dmel_CG18428	CG18428; uncharacterized protein, isoform B	-	-
Dmel_CG4254	tsr; twinstar	-	-
Dmel_CG4257	Stat92E; Signal-transducer and activator of transcription protein at 92E, isoform M	AGE-RAGE signaling pathway in diabetic complications - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04933/image
Dmel_CG4250	CG4250; uncharacterized protein, isoform B	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG1506	Ac3; Ac3, isoform C	Purine metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00230/image
Dmel_CG1506	Ac3; Ac3, isoform C	Longevity regulating pathway - multiple species - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04213/image
Dmel_CG4252	mei-41; meiotic 41	Fanconi anemia pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03460/image
Dmel_CG4252	mei-41; meiotic 41	Apoptosis - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04214/image
Dmel_CG4259	CG4259; uncharacterized protein, isoform B	-	-
Dmel_CG4258	dbe; dribble	-	-
Dmel_CG3917	Grip84; Gamma-tubulin ring protein 84, isoform B	-	-
Dmel_CG3916	CG3916; uncharacterized protein	-	-
Dmel_CG3915	Drl-2; derailed 2, isoform C	-	-
Dmel_CG42559	CG42559; uncharacterized protein, isoform B	-	-
Dmel_CG42558	CG42558; uncharacterized protein	-	-
Dmel_CG3911	Bet3; blocked early in transport 3	-	-
Dmel_CG3910	mtTFB2; mitochondrial transcription factor B2	-	-
Dmel_CG42555	tweek; tweek, isoform G	-	-
Dmel_CG42554	CG42554; uncharacterized protein	-	-
Dmel_CG42557	CG42557; uncharacterized protein	-	-
Dmel_CG42556	CG42556; uncharacterized protein	-	-
Dmel_CG14546	CG14546; uncharacterized protein	-	-
Dmel_CG42550	Kmn2; kinetochore Mis12-Ndc80 network component 2, isoform A	-	-
Dmel_CG42553	CG42553; uncharacterized protein	-	-
Dmel_CG3918	CG3918; uncharacterized protein	-	-
Dmel_CG8034	CG8034; uncharacterized protein, isoform B	-	-
Dmel_CR45977	CR45977	-	-
Dmel_CG8036	CG8036; uncharacterized protein, isoform B	Pentose phosphate pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00030/image
Dmel_CG8036	CG8036; uncharacterized protein, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG8036	CG8036; uncharacterized protein, isoform B	Carbon metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01200/image
Dmel_CG8036	CG8036; uncharacterized protein, isoform B	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01230/image
Dmel_CG8031	CG8031; uncharacterized protein	-	-
Dmel_CG8032	CG8032; uncharacterized protein, isoform B	-	-
Dmel_CG8039	mRpL19; mitochondrial ribosomal protein L19	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG8038	CG8038; uncharacterized protein	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CG8038	CG8038; uncharacterized protein	RNA transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03013/image
Dmel_CR33399	5SrRNA:CR33399; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33399	5SrRNA:CR33399; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
