Condition_1,Condition_2,CellType,Gene,Reg_direct
X,Z,D,RNF220,1
X,Z,D,FRMD5,1
X,Z,D,AC092691.1,1
X,Z,D,TNRC6B,1
X,Z,D,GNAO1,1
X,Z,D,MICAL3,1
X,Z,D,GAB2,1
X,Z,D,RERE,1
X,Z,D,PRKAR2A,1
X,Z,D,PEAK1,1
X,Z,D,CTNNA3,1
X,Z,D,PRRC2C,1
X,Z,D,CDH1,1
X,Z,D,TCF12,1
X,Z,D,ARID4B,1
X,Z,D,SREBF1,1
X,Z,D,TRPC4AP,1
X,Z,D,APP,1
X,Z,D,TPT1-AS1,1
X,Z,D,NCOA6,1
X,Z,D,LINC01170,1
X,Z,D,UBE2D2,1
X,Z,D,HM13,1
X,Z,D,OAF,1
X,Z,D,ANKRD23,1
X,Z,D,ACER3,1
X,Z,D,GRID1,1
X,Z,D,BAZ2B,1
X,Z,D,RTN3,1
X,Z,D,AC016597.1,1
X,Z,D,ANKRD13A,1
X,Z,D,ACYP2,1
X,Z,D,TNS1,1
X,Z,D,WIPF2,1
X,Z,D,UGDH-AS1,1
X,Z,D,DDX18,1
X,Z,D,MT-CO3,1
X,Z,D,AC004951.1,1
X,Z,D,RLF,1
X,Z,D,GRIK4,1
X,Z,D,AC108721.2,1
X,Z,D,ANKH,1
X,Z,D,HECTD4,1
X,Z,D,SPATA13,1
X,Z,D,MOBP,1
X,Z,D,MORC3,1
X,Z,D,VPS33A,1
X,Z,D,DCAF10,1
X,Z,D,PFKFB3,1
X,Z,D,TRIM13,1
X,Z,D,ADD1,1
X,Z,D,CARS,1
X,Z,D,NXPE3,1
X,Z,D,ZNF354B,1
X,Z,D,IMMT,1
X,Z,D,PPDPF,1
X,Z,D,GNG3,1
X,Z,D,SEC24C,1
X,Z,D,FAM20C,1
X,Z,D,RNF115,1
X,Z,D,ACVR2B,1
X,Z,D,KIF2A,1
X,Z,D,FBXL18,1
X,Z,D,HECW2,1
X,Z,D,CARHSP1,1
X,Z,D,C5orf64,1
X,Z,D,HMOX2,1
X,Z,D,ANKS6,1
X,Z,D,GNAQ,1
X,Z,D,SMARCB1,1
X,Z,D,PPM1D,1
X,Z,D,CDC40,1
X,Z,D,PRKCQ,1
X,Z,D,MRPS5,1
X,Z,D,CRYZL1,1
X,Z,D,ACACB,1
X,Z,D,MFAP3L,1
X,Z,D,RAB5A,1
X,Z,D,ZNF274,1
X,Z,D,SLC25A51,1
X,Z,D,ZNF562,1
X,Z,D,SHLD1,1
X,Z,D,EIF3J,1
X,Z,D,SPART,1
X,Z,D,BMS1,1
X,Z,D,TLK2,1
X,Z,D,MARS,1
X,Z,D,RMND5A,1
X,Z,D,RNF170,1
X,Z,D,BBX,1
X,Z,D,GAREM1,1
X,Z,D,KIF1C,1
X,Z,D,AZIN1-AS1,1
X,Z,D,LINC00663,1
X,Z,D,EIF2AK2,1
X,Z,D,KDM2B-DT,1
X,Z,D,PIK3CB,1
X,Z,D,FBN1,1
X,Z,D,MRPS25,1
X,Z,D,LYRM7,1
X,Z,D,TBC1D17,1
X,Z,D,SNX4,1
X,Z,D,DDX3Y,1
X,Z,D,NPIPB2,1
X,Z,D,SLC25A18,1
X,Z,D,MARCKSL1,1
X,Z,D,TOX4,1
X,Z,D,YWHAZ,1
X,Z,D,PLEKHG1,1
X,Z,D,PA2G4,1
X,Z,D,RBCK1,1
X,Z,D,AL133244.2,1
X,Z,D,NEK9,1
X,Z,D,SACS,1
X,Z,D,GLIPR2,1
X,Z,D,C3,1
X,Z,D,DHX37,1
X,Z,D,CRADD,1
X,Z,D,TMEM87A,1
X,Z,D,TMEM171,1
X,Z,D,CPNE1,1
X,Z,D,LURAP1,1
X,Z,D,PRPSAP2,1
X,Z,D,CAPRIN1,1
X,Z,D,SRSF7,1
X,Z,D,TBC1D20,1
X,Z,D,ATP5F1C,1
X,Z,D,ECSIT,1
X,Z,D,UQCRC2,1
X,Z,D,ZC3H15,1
X,Z,D,MRPL43,1
X,Z,D,QSOX1,1
X,Z,D,UBE2E3,1
X,Z,D,FAM174B,1
X,Z,D,C11orf58,1
X,Z,D,LINC00662,1
X,Z,D,BEND6,1
X,Z,D,CAMSAP2,1
X,Z,D,SMAD1,1
X,Z,D,PLXND1,1
X,Z,D,CCT5,1
X,Z,D,ANKS1A,1
X,Z,D,TMEM9B-AS1,1
X,Z,D,PYGB,1
X,Z,D,ZNF24,1
X,Z,D,SGPP1,1
X,Z,D,CYCS,1
X,Z,D,SLC38A10,1
X,Z,D,CYP2J2,1
X,Z,D,TUBD1,1
X,Z,D,SLFN5,1
X,Z,D,CEBPZ,1
X,Z,D,CCDC144NL,1
X,Z,D,UBE3A,1
X,Z,D,NUMB,1
X,Z,D,PARL,1
X,Z,D,ZNF708,1
X,Z,D,AARSD1,1
X,Z,D,SPHK2,1
X,Z,D,DNAJC16,1
X,Y,D,MOBP,1
X,Y,D,CNP,1
X,Y,D,ACER3,1
X,Y,D,CDH1,1
X,Y,D,TCF12,1
X,Y,D,NAALADL2,1
X,Y,D,APP,1
X,Y,D,HIPK2,1
X,Y,D,SHROOM4,1
X,Y,D,PLP1,1
X,Y,D,RBPJ,1
X,Y,D,TNS1,1
X,Y,D,SYT14,1
X,Y,D,GRID1,1
X,Y,D,KCNJ10,1
X,Y,D,RERE,1
X,Y,D,BAZ2B,1
X,Y,D,ELMO1,1
X,Y,D,GALNT13,1
X,Y,D,LRRTM4,1
X,Y,D,ACYP2,1
X,Y,D,SREBF1,1
X,Y,D,APCDD1,1
X,Y,D,TMEM171,1
X,Y,D,UNK,1
X,Y,D,GATM,1
X,Y,D,AVEN,1
X,Y,D,LINC01572,1
X,Y,D,GNAQ,1
X,Y,D,RTN3,1
X,Y,D,AL133346.1,1
X,Y,D,CUX1,1
X,Y,D,MPPED1,1
X,Y,D,NDUFB2,1
X,Y,D,NIPAL4,1
X,Y,D,TNRC18,1
X,Y,D,HECW2,1
X,Y,D,GNG3,1
X,Y,D,NCOA6,1
X,Y,D,AL133325.3,1
X,Y,D,MARCKSL1,1
X,Y,D,SNRPD1,1
X,Y,D,SMARCA4,1
X,Y,D,PPDPF,1
X,Y,D,TRIM33,1
X,Y,D,LURAP1,1
X,Y,D,PLPP1,1
X,Y,D,AC010884.1,2
X,Y,D,RHOBTB3,2
X,Y,D,SEM1,2
X,Y,D,CRYAB,2
X,Y,D,KLF9,2
X,Y,D,MCF2L2,2
X,Y,D,ZNF483,2
X,Y,D,KLRD1,2
X,Y,D,MAT2A,2
X,Y,D,NPTX2,2
Z,X,D,FAM221A,1
Z,X,D,AARSD1,2
Z,X,D,ZNF708,2
Z,X,D,ZNF793,2
Z,X,D,PARL,2
Z,X,D,NUMB,2
Z,X,D,IVNS1ABP,2
Z,X,D,CBL,2
Z,X,D,CEBPZ,2
Z,X,D,CYP2J2,2
Z,X,D,GDAP1,2
Z,X,D,SLC38A10,2
Z,X,D,DUS3L,2
Z,X,D,CAPN2,2
Z,X,D,SGPP1,2
Z,X,D,ZNF24,2
Z,X,D,CES4A,2
Z,X,D,ABCB9,2
Z,X,D,AL139424.3,2
Z,X,D,PLXND1,2
Z,X,D,MKRN1,2
Z,X,D,SMAD1,2
Z,X,D,NIPSNAP1,2
Z,X,D,AP4E1,2
Z,X,D,PRH1,2
Z,X,D,CAMSAP2,2
Z,X,D,BEND6,2
Z,X,D,ARID1B,2
Z,X,D,BCKDHA,2
Z,X,D,FAM174B,2
Z,X,D,UBE2E3,2
Z,X,D,MRPL43,2
Z,X,D,KBTBD6,2
Z,X,D,ZC3H15,2
Z,X,D,UQCRC2,2
Z,X,D,PLXNB1,2
Z,X,D,TBC1D20,2
Z,X,D,SRSF7,2
Z,X,D,PRPSAP2,2
Z,X,D,LURAP1,2
Z,X,D,CPNE1,2
Z,X,D,TMEM171,2
Z,X,D,METTL6,2
Z,X,D,CRADD,2
Z,X,D,DHX37,2
Z,X,D,GLIPR2,2
Z,X,D,SACS,2
Z,X,D,DNAJC22,2
Z,X,D,NEK9,2
Z,X,D,HIST1H4C,2
Z,X,D,AL133244.2,2
Z,X,D,RBCK1,2
Z,X,D,SV2B,2
Z,X,D,JUN,2
Z,X,D,USP5,2
Z,X,D,AIF1,2
Z,X,D,ZNF644,2
Z,X,D,MARCH3,2
Z,X,D,PLEKHG1,2
Z,X,D,EMC1-AS1,2
Z,X,D,RABL6,2
Z,X,D,SLC25A18,2
Z,X,D,NPIPB2,2
Z,X,D,DDX3Y,2
Z,X,D,TBC1D17,2
Z,X,D,ACTR1A,2
Z,X,D,ABCB8,2
Z,X,D,TRIM33,2
Z,X,D,B3GLCT,2
Z,X,D,FBN1,2
Z,X,D,KDM2B-DT,2
Z,X,D,LINC00663,2
Z,X,D,ZFHX4,2
Z,X,D,PPIG,2
Z,X,D,GAREM1,2
Z,X,D,NCAPD2,2
Z,X,D,TRAPPC12,2
Z,X,D,UBE2B,2
Z,X,D,APPL2,2
Z,X,D,PKNOX1,2
Z,X,D,MARS,2
Z,X,D,ZNF83,2
Z,X,D,TLK2,2
Z,X,D,SRSF11,2
Z,X,D,SPART,2
Z,X,D,RBPJ,2
Z,X,D,LLGL2,2
Z,X,D,SHLD1,2
Z,X,D,ZNF562,2
Z,X,D,RAP1A,2
Z,X,D,SLC25A51,2
Z,X,D,ZNF274,2
Z,X,D,RAB5A,2
Z,X,D,MFAP3L,2
Z,X,D,C9orf85,2
Z,X,D,NIPAL4,2
Z,X,D,FASN,2
Z,X,D,MRPS5,2
Z,X,D,PPM1D,2
Z,X,D,EIF5,2
Z,X,D,HMOX2,2
Z,X,D,C5orf64,2
Z,X,D,SLC27A4,2
Z,X,D,HECW2,2
Z,X,D,FBXL18,2
Z,X,D,RGL1,2
Z,X,D,KIF2A,2
Z,X,D,RNF115,2
Z,X,D,ATXN3,2
Z,X,D,GNG3,2
Z,X,D,PPDPF,2
Z,X,D,IMMT,2
Z,X,D,ZNF354B,2
Z,X,D,CBFB,2
Z,X,D,NXPE3,2
Z,X,D,CARS,2
Z,X,D,STYXL1,2
Z,X,D,NOL4L,2
Z,X,D,PFKFB3,2
Z,X,D,ZNF704,2
Z,X,D,VPS33A,2
Z,X,D,SEPTIN2,2
Z,X,D,UNK,2
Z,X,D,MGAT3,2
Z,X,D,KIAA0232,2
Z,X,D,SPATA13,2
Z,X,D,HECTD4,2
Z,X,D,TJP2,2
Z,X,D,Z93930.2,2
Z,X,D,HOOK3,2
Z,X,D,DAP3,2
Z,X,D,GRIK4,2
Z,X,D,AC004951.1,2
Z,X,D,ICK,2
Z,X,D,MT-CO3,2
Z,X,D,AC004158.1,2
Z,X,D,UGDH-AS1,2
Z,X,D,ANKRD13A,2
Z,X,D,AC016597.1,2
Z,X,D,GRID1,2
Z,X,D,ABL1,2
Z,X,D,LRRC4B,2
Z,X,D,CORO2B,2
Z,X,D,ECE1,2
Z,X,D,OAF,2
Z,X,D,HM13,2
Z,X,D,UBE2D2,2
Z,X,D,LINC01170,2
Z,X,D,TPT1-AS1,2
Z,X,D,APP,2
Z,X,D,C5orf17,2
Z,X,D,JMJD1C,2
Z,X,D,ARID4B,2
Z,X,D,CDH1,2
Z,X,D,PRRC2C,2
Z,X,D,PEAK1,2
Z,X,D,INSR,2
Z,X,D,RERE,2
Z,X,D,GAB2,2
Z,X,D,MICAL3,2
Z,X,D,SHROOM4,2
Z,X,D,AC092691.1,2
Z,X,D,MAPT,2
Z,X,D,FRMD5,2
Z,X,D,NEDD4L,2
Z,Y,D,CDH8,1
Z,Y,D,LRRTM4,1
Z,Y,D,GALNT13,1
Z,Y,D,CCT5,2
Z,Y,D,OSGIN1,2
Z,Y,D,JMJD1C,2
Z,Y,D,AL391839.3,2
Z,Y,D,SESN2,2
Z,Y,D,AC073283.2,2
Z,Y,D,DTWD1,2
Z,Y,D,NCL,2
Z,Y,D,CLN6,2
Z,Y,D,PRKCQ,2
Z,Y,D,AL512658.1,2
Z,Y,D,C11orf58,2
Z,Y,D,HDHD5-AS1,2
Z,Y,D,ANKRD26,2
Z,Y,D,DCC,2
Z,Y,D,HIST1H1C,2
Z,Y,D,SEMA3E,2
Z,Y,D,UBE2Z,2
Z,Y,D,BTN2A1,2
Z,Y,D,DAP3,2
Z,Y,D,ZBTB37,2
Z,Y,D,POM121C,2
Z,Y,D,CTBS,2
Z,Y,D,RBCK1,2
Z,Y,D,AC026316.5,2
Z,Y,D,DZIP3,2
Z,Y,D,ZNF562,2
Z,Y,D,ZNF585A,2
Z,Y,D,SREBF2,2
Z,Y,D,CLDN12,2
Z,Y,D,SPINDOC,2
Z,Y,D,LINC00511,2
Z,Y,D,MICAL3,2
Z,Y,D,TRPC4AP,2
Z,Y,D,SRSF7,2
Z,Y,D,TPT1-AS1,2
Z,Y,D,BCAT2,2
Z,Y,D,DHX36,2
Z,Y,D,CRYAB,2
Z,Y,D,ZNF274,2
Z,Y,D,ITGB3BP,2
Z,Y,D,AL035681.1,2
Z,Y,D,CES4A,2
Z,Y,D,MARS,2
Z,Y,D,CDC40,2
Z,Y,D,HIST1H4C,2
Z,Y,D,CEBPZ,2
Z,Y,D,DDX60L,2
Z,Y,D,SYNM,2
Z,Y,D,MAGED1,2
Z,Y,D,ADD1,2
Z,Y,D,TNRC6B,2
Z,Y,D,KLRD1,2
Z,Y,D,ZNF706,2
Z,Y,D,TMPRSS5,2
Z,Y,D,SPTLC2,2
Z,Y,D,ANKRD23,2
Z,Y,D,KLF9,2
Z,Y,D,CORO1C,2
Z,Y,D,FIGN,2
Z,Y,D,ZNF483,2
Z,Y,D,GNAO1,2
Z,Y,D,MSI2,2
Z,Y,D,ITPK1,2
Z,Y,D,EIF5,2
Z,Y,D,HERC6,2
Z,Y,D,EIF2AK2,2
Z,Y,D,AC016597.1,2
Z,Y,D,MAPT,2
Z,Y,D,UBE3A,2
Z,Y,D,AC092691.1,2
Z,Y,D,HSPB1,2
Y,X,D,KCNMB4,1
Y,X,D,MAT2A,1
Y,X,D,ZNF483,1
Y,X,D,MCF2L2,1
Y,X,D,BTN3A2,1
Y,X,D,DDX3Y,1
Y,X,D,KLF9,1
Y,X,D,CRYAB,1
Y,X,D,SEM1,1
Y,X,D,ZNF708,1
Y,X,D,AC010884.1,1
Y,X,D,CHST3,1
Y,X,D,PPP1R21,2
Y,X,D,LURAP1,2
Y,X,D,TRIM33,2
Y,X,D,LINC00609,2
Y,X,D,PRRC2C,2
Y,X,D,ANKRD13A,2
Y,X,D,ZNF146,2
Y,X,D,SNRPD1,2
Y,X,D,AL133325.3,2
Y,X,D,SV2B,2
Y,X,D,NCOA6,2
Y,X,D,NPIPB5,2
Y,X,D,HECW2,2
Y,X,D,MPPED1,2
Y,X,D,CUX1,2
Y,X,D,GNAQ,2
Y,X,D,ADAMTS8,2
Y,X,D,PEAK1,2
Y,X,D,SRSF11,2
Y,X,D,GATM,2
Y,X,D,UNK,2
Y,X,D,TMEM171,2
Y,X,D,APCDD1,2
Y,X,D,ACYP2,2
Y,X,D,MRPS25,2
Y,X,D,LRRTM4,2
Y,X,D,KIF2A,2
Y,X,D,CDH8,2
Y,X,D,RERE,2
Y,X,D,GRID1,2
Y,X,D,SYT14,2
Y,X,D,RBPJ,2
Y,X,D,CYP2J2,2
Y,X,D,SHROOM4,2
Y,X,D,HIPK2,2
Y,X,D,APP,2
Y,X,D,CDH1,2
Y,X,D,ACER3,2
Y,X,D,CTNNA3,2
Y,X,D,CNP,2
Y,X,D,RNF220,2
Y,Z,D,KCNMB4,1
Y,Z,D,AC092691.1,1
Y,Z,D,MAPT,1
Y,Z,D,AC016597.1,1
Y,Z,D,NPTX2,1
Y,Z,D,GRIK4,1
Y,Z,D,EIF2AK2,1
Y,Z,D,HERC6,1
Y,Z,D,TBCD,1
Y,Z,D,MFAP3L,1
Y,Z,D,EIF5,1
Y,Z,D,ACSBG1,1
Y,Z,D,ITPK1,1
Y,Z,D,MSI2,1
Y,Z,D,CARS,1
Y,Z,D,GNAO1,1
Y,Z,D,BTN3A2,1
Y,Z,D,MARCH3,1
Y,Z,D,LARGE1,1
Y,Z,D,FIGN,1
Y,Z,D,KLF9,1
Y,Z,D,PRKCZ,1
Y,Z,D,ANKRD23,1
Y,Z,D,SPTLC2,1
Y,Z,D,TMPRSS5,1
Y,Z,D,ZNF706,1
Y,Z,D,PRKAR2A,1
Y,Z,D,LGMN,1
Y,Z,D,LRRC63,1
Y,Z,D,CXXC5,1
Y,Z,D,SYNM,1
Y,Z,D,EMC1-AS1,1
Y,Z,D,PLEKHG1,1
Y,Z,D,ZNF83,1
Y,Z,D,CEBPZ,1
Y,Z,D,LMNA,1
Y,Z,D,CDC40,1
Y,Z,D,CES4A,1
Y,Z,D,PHLDA3,1
Y,Z,D,AL035681.1,1
Y,Z,D,C8orf31,1
Y,Z,D,ARID4B,1
Y,Z,D,BCAT2,1
Y,Z,D,TPT1-AS1,1
Y,Z,D,KIAA0232,1
Y,Z,D,AP001025.1,1
Y,Z,D,SPINDOC,1
Y,Z,D,QSOX1,1
Y,Z,D,ZNF585A,1
Y,Z,D,UGDH-AS1,1
Y,Z,D,PARP12,1
Y,Z,D,AC026316.5,1
Y,Z,D,RBCK1,1
Y,Z,D,POM121C,1
Y,Z,D,ZBTB37,1
Y,Z,D,DAP3,1
Y,Z,D,BTN2A1,1
Y,Z,D,MYH10,1
Y,Z,D,PFKFB3,1
Y,Z,D,SEMA3E,1
Y,Z,D,NXPE3,1
Y,Z,D,HIST1H1C,1
Y,Z,D,ANKRD26,1
Y,Z,D,HDHD5-AS1,1
Y,Z,D,PLXND1,1
Y,Z,D,AL512658.1,1
Y,Z,D,PRKCQ,1
Y,Z,D,GIPC2,1
Y,Z,D,DDX18,1
Y,Z,D,CALY,1
Y,Z,D,NCL,1
Y,Z,D,ELMO1,1
Y,Z,D,DTWD1,1
Y,Z,D,ZSCAN18,1
Y,Z,D,MORC3,1
Y,Z,D,CUX1,1
Y,Z,D,JMJD1C,1
Y,Z,D,OSGIN1,1
Y,Z,D,CCT5,1
Y,Z,D,GALNT13,2
Y,Z,D,LINC01170,2
Y,Z,D,LRRTM4,2
Y,Z,D,LANCL1-AS1,2
X,Z,E,MT-CO3,1
X,Z,E,MARCKSL1,1
X,Z,E,PMP2,1
X,Z,E,APOL6,1
X,Z,E,EIF2AK2,1
X,Z,E,TCEAL2,1
X,Z,E,TMED7,1
X,Z,E,DLL3,1
X,Z,E,TPT1,1
X,Z,E,SPATS2L,1
X,Z,E,MRPS25,1
X,Z,E,RPS15A,1
X,Z,E,C11orf58,1
X,Z,E,VPS26A,1
X,Z,E,SLC39A7,1
X,Y,E,SEMA3E,1
X,Y,E,MT-CO3,1
X,Y,E,AC104389.5,2
X,Y,E,KIF19,2
X,Y,E,SLC22A3,2
Z,X,E,SLC39A7,2
Z,X,E,VPS26A,2
Z,X,E,RPS15A,2
Z,X,E,MRPS25,2
Z,X,E,TPT1,2
Z,X,E,DLL3,2
Z,X,E,TMED7,2
Z,X,E,EIF2AK2,2
Z,X,E,APOL6,2
Z,X,E,PMP2,2
Z,X,E,DBI,2
Z,X,E,MARCKSL1,2
Z,X,E,HERC6,2
Z,Y,E,SLC38A1,2
Z,Y,E,HSPB1,2
Z,Y,E,DDX60L,2
Z,Y,E,IFIH1,2
Z,Y,E,JUN,2
Z,Y,E,CORO1C,2
Z,Y,E,RPL37A,2
Y,X,E,UBE3A,1
Y,X,E,KIF19,1
Y,X,E,COX8A,2
Y,X,E,MT-CO3,2
Y,X,E,RXYLT1,2
Y,Z,E,UBE3A,1
Y,Z,E,CORO1C,1
Y,Z,E,IFIH1,1
Y,Z,E,DDX60L,1
Y,Z,E,HSPB1,1
Y,Z,E,KLRD1,1
Y,Z,E,SLC38A1,1
X,Z,C,DLGAP1,1
X,Z,C,ANKRD26,1
X,Z,C,MICAL3,1
X,Z,C,PRRC2C,1
X,Z,C,NKTR,1
X,Z,C,CSMD1,1
X,Z,C,LARGE1,1
X,Z,C,NPIPB5,1
X,Z,C,OSBP2,1
X,Z,C,SEZ6L,1
X,Z,C,MICAL2,1
X,Z,C,WASF1,1
X,Z,C,METTL6,1
X,Z,C,RTN3,1
X,Z,C,RUNDC3B,1
X,Z,C,LRRN2,1
X,Z,C,SV2B,1
X,Z,C,DSCAM,1
X,Z,C,TNRC6B,1
X,Z,C,GRIK4,1
X,Z,C,MTUS2,1
X,Z,C,LRRC4B,1
X,Z,C,RPS6KC1,1
X,Z,C,SCN2A,1
X,Z,C,MCF2L2,1
X,Z,C,SACS,1
X,Z,C,ARID4B,1
X,Z,C,DDX18,1
X,Z,C,GNAO1,1
X,Z,C,RLF,1
X,Z,C,EHMT1,1
X,Z,C,INSR,1
X,Z,C,UBE2D2,1
X,Z,C,CYP46A1,1
X,Z,C,SYNGAP1,1
X,Z,C,CUX1,1
X,Z,C,AC008269.1,1
X,Z,C,ZNF483,1
X,Z,C,KIAA1671,1
X,Z,C,TPT1-AS1,1
X,Z,C,CACNB4,1
X,Z,C,CAMSAP2,1
X,Z,C,CNTNAP5,1
X,Z,C,PPIP5K1,1
X,Z,C,GDAP1,1
X,Z,C,SYT14,1
X,Z,C,KCTD1,1
X,Z,C,USP8,1
X,Z,C,TMEM131,1
X,Z,C,RFX7,1
X,Z,C,MARS,1
X,Z,C,TNR,1
X,Z,C,SRGAP3,1
X,Z,C,GPRASP1,1
X,Z,C,ARMC2,1
X,Z,C,MIA3,1
X,Z,C,NR6A1,1
X,Z,C,OPRD1,1
X,Z,C,ADD1,1
X,Z,C,SLC20A2,1
X,Z,C,ACYP2,1
X,Z,C,KCNN3,1
X,Z,C,SULT1A1,1
X,Z,C,AFF4,1
X,Z,C,PRH1,1
X,Z,C,GABRA5,1
X,Z,C,PIK3CB,1
X,Z,C,KCNH3,1
X,Z,C,GRIK3,1
X,Z,C,NSF,1
X,Z,C,APPL2,1
X,Z,C,ZNF354B,1
X,Z,C,MLIP,1
X,Z,C,SYNM,1
X,Z,C,ZNF644,1
X,Z,C,CDC40,1
X,Z,C,RNF115,1
X,Z,C,SCFD2,1
X,Z,C,PRKCZ,1
X,Z,C,MPPED1,1
X,Z,C,CALY,1
X,Z,C,FAM135A,1
X,Z,C,RNF175,1
X,Z,C,HECW2,1
X,Z,C,RBM39,1
X,Z,C,LINC00662,1
X,Z,C,ARL3,1
X,Z,C,MGAT3,1
X,Z,C,TRPC4AP,1
X,Z,C,ARPC1A,1
X,Z,C,OTUD3,1
X,Z,C,ZNRF1,1
X,Z,C,SPTBN2,1
X,Z,C,RGL1,1
X,Z,C,USP11,1
X,Z,C,AL627171.2,1
X,Z,C,EPB41L5,1
X,Z,C,C11orf58,1
X,Z,C,CRYZL1,1
X,Z,C,TRMU,1
X,Z,C,MAPKBP1,1
X,Z,C,CYCS,1
X,Z,C,MED15,1
X,Z,C,BEND6,1
X,Z,C,FAM92A,1
X,Z,C,MRPS25,1
X,Z,C,IPO9,1
X,Z,C,PYGB,1
X,Z,C,DIDO1,1
X,Z,C,RELCH,1
X,Z,C,NCOA6,1
X,Z,C,APP,1
X,Z,C,CENPJ,1
X,Z,C,MTCL1,1
X,Z,C,TRIM13,1
X,Z,C,SMARCB1,1
X,Z,C,SEPTIN2,1
X,Z,C,DLG5,1
X,Z,C,PKNOX1,1
X,Z,C,BAZ2B,1
X,Z,C,YTHDC2,1
X,Z,C,CYTH3,1
X,Z,C,ELMO1,1
X,Z,C,TRAPPC12,1
X,Z,C,CDH2,1
X,Z,C,ANKH,1
X,Z,C,ABL1,1
X,Z,C,PPP5C,1
X,Z,C,WDR17,1
X,Z,C,PPP1R21,1
X,Z,C,APOO,1
X,Z,C,GPR162,1
X,Z,C,YWHAZ,1
X,Z,C,LRRTM4,1
X,Z,C,SMARCE1,1
X,Z,C,NIPSNAP1,1
X,Z,C,MAPK9,1
X,Z,C,MAPKAP1,1
X,Z,C,TMED10,1
X,Z,C,AXIN1,1
X,Z,C,SRSF11,1
X,Z,C,CXXC5,1
X,Z,C,FBXL18,1
X,Z,C,RBIS,1
X,Z,C,DACH2,1
X,Z,C,TBL1XR1,1
X,Z,C,UQCRH,1
X,Z,C,LTBP3,1
X,Z,C,DDX51,1
X,Z,C,CYLD,1
X,Z,C,RPS6KA3,1
X,Z,C,PFKFB3,1
X,Z,C,RAB5A,1
